player.name,team.name,label,stoppedProgressCount,recoveredPossessionCount,totalDuels,stoppedProgressPercentage,recoveredPossessionPercentage
M. Widell,AaB,"Nordsjælland - AaB, 3 - 0",7,4,9,77.77777777777779,44.44444444444444
M. Widell,AaB,"Randers - AaB, 1 - 0",4,1,4,100.0,25.0
M. Widell,AaB,"Viborg - AaB, 2 - 3",6,1,8,75.0,12.5
N. Arnórsson,AaB,"AaB - AGF, 0 - 4",2,2,4,50.0,50.0
N. Arnórsson,AaB,"AaB - Brøndby, 0 - 4",True,True,1,100.0,100.0
N. Arnórsson,AaB,"AaB - Silkeborg, 2 - 1",6,4,7,85.71428571428571,57.14285714285714
N. Arnórsson,AaB,"Midtjylland - AaB, 2 - 0",4,3,6,66.66666666666666,50.0
N. Arnórsson,AaB,"Nordsjælland - AaB, 3 - 0",4,3,7,57.14285714285714,42.857142857142854
N. Arnórsson,AaB,"Randers - AaB, 1 - 0",4,3,5,80.0,60.0
N. Arnórsson,AaB,"Viborg - AaB, 2 - 3",2,1,4,50.0,25.0
N. Bürgy,Viborg,"København - Viborg, 1 - 1",3,0,3,100.0,0.0
N. Bürgy,Viborg,"Silkeborg - Viborg, 3 - 2",True,False,1,100.0,0.0
N. Bürgy,Viborg,"SønderjyskE - Viborg, 2 - 2",1,0,2,50.0,0.0
N. Bürgy,Viborg,"Vejle - Viborg, 0 - 5",3,0,4,75.0,0.0
N. Bürgy,Viborg,"Viborg - AaB, 2 - 3",True,False,1,100.0,0.0
N. Bürgy,Viborg,"Viborg - Nordsjælland, 3 - 2",2,0,2,100.0,0.0
N. Campbell,Randers,"Brøndby - Randers, 2 - 2",2,0,4,50.0,0.0
N. Campbell,Randers,"Nordsjælland - Randers, 1 - 1",2,1,4,50.0,25.0
N. Campbell,Randers,"Randers - AaB, 1 - 0",5,2,7,71.42857142857143,28.57142857142857
N. Campbell,Randers,"Randers - Silkeborg, 0 - 2",2,2,5,40.0,40.0
N. Campbell,Randers,"Randers - SønderjyskE, 1 - 2",3,1,4,75.0,25.0
N. Campbell,Randers,"Randers - Viborg, 3 - 1",2,1,6,33.33333333333333,16.666666666666664
N. Campbell,Randers,"Vejle - Randers, 2 - 3",1,1,2,50.0,50.0
N. Dyhr,Randers,"Brøndby - Randers, 2 - 2",3,1,5,60.0,20.0
N. Dyhr,Randers,"København - Randers, 1 - 1",3,0,4,75.0,0.0
N. Dyhr,Randers,"Randers - AaB, 1 - 0",True,True,1,100.0,100.0
N. Dyhr,Randers,"Randers - SønderjyskE, 1 - 2",1,0,2,50.0,0.0
N. Dyhr,Randers,"Randers - Viborg, 3 - 1",2,0,2,100.0,0.0
N. Dyhr,Randers,"Vejle - Randers, 2 - 3",2,0,2,100.0,0.0
N. Gammelgaard,Vejle,"Lyngby - Vejle, 1 - 0",True,False,1,100.0,0.0
N. Helenius,AaB,"AaB - AGF, 0 - 4",2,0,3,66.66666666666666,0.0
N. Helenius,AaB,"AaB - Brøndby, 0 - 4",2,1,3,66.66666666666666,33.33333333333333
N. Helenius,AaB,"AaB - Lyngby, 2 - 1",False,False,1,0.0,0.0
N. Helenius,AaB,"Viborg - AaB, 2 - 3",2,1,2,100.0,50.0
N. Larsen,Silkeborg,"AaB - Silkeborg, 2 - 1",False,False,1,0.0,0.0
N. Nartey,Brøndby,"AaB - Brøndby, 0 - 4",3,0,8,37.5,0.0
N. Nartey,Brøndby,"Brøndby - AGF, 0 - 1",5,3,10,50.0,30.0
N. Nartey,Brøndby,"Brøndby - Randers, 2 - 2",2,1,8,25.0,12.5
N. Nartey,Brøndby,"Brøndby - SønderjyskE, 2 - 0",1,0,2,50.0,0.0
N. Nartey,Brøndby,"Brøndby - Vejle, 2 - 1",6,0,7,85.71428571428571,0.0
N. Nartey,Brøndby,"København - Brøndby, 3 - 1",9,4,11,81.81818181818183,36.36363636363637
N. Nartey,Brøndby,"Lyngby - Brøndby, 0 - 2",1,0,4,25.0,0.0
N. Nartey,Brøndby,"Viborg - Brøndby, 3 - 3",3,1,6,50.0,16.666666666666664
N. Poulsen,AGF,"AGF - Midtjylland, 1 - 1",3,2,10,30.0,20.0
N. Poulsen,AGF,"AGF - Nordsjælland, 4 - 2",3,1,5,60.0,20.0
N. Poulsen,AGF,"AGF - Silkeborg, 1 - 1",3,1,7,42.857142857142854,14.285714285714285
N. Poulsen,AGF,"AGF - Vejle, 5 - 1",3,1,6,50.0,16.666666666666664
N. Poulsen,AGF,"AaB - AGF, 0 - 4",4,1,5,80.0,20.0
N. Poulsen,AGF,"Brøndby - AGF, 0 - 1",4,4,6,66.66666666666666,66.66666666666666
N. Shamoun,Randers,"Randers - SønderjyskE, 1 - 2",True,False,1,100.0,0.0
N. Vallys,Brøndby,"Brøndby - Randers, 2 - 2",2,2,3,66.66666666666666,66.66666666666666
N. Vallys,Brøndby,"Brøndby - SønderjyskE, 2 - 0",True,False,1,100.0,0.0
O. Antman,Nordsjælland,"Nordsjælland - AaB, 3 - 0",False,False,1,0.0,0.0
O. Antman,Nordsjælland,"Nordsjælland - Midtjylland, 2 - 2",2,1,4,50.0,25.0
O. Antman,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",2,1,5,40.0,20.0
O. Boesen,Silkeborg,"Randers - Silkeborg, 0 - 2",4,1,6,66.66666666666666,16.666666666666664
O. Boesen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",2,1,3,66.66666666666666,33.33333333333333
O. Boesen,Silkeborg,"Vejle - Silkeborg, 1 - 3",2,1,2,100.0,50.0
O. Brynhildsen,Midtjylland,"AGF - Midtjylland, 1 - 1",False,False,1,0.0,0.0
O. Brynhildsen,Midtjylland,"Lyngby - Midtjylland, 1 - 2",2,1,2,100.0,50.0
O. Brynhildsen,Midtjylland,"Midtjylland - AaB, 2 - 0",True,True,1,100.0,100.0
O. Brynhildsen,Midtjylland,"Midtjylland - Vejle, 2 - 0",4,2,6,66.66666666666666,33.33333333333333
O. Brynhildsen,Midtjylland,"Nordsjælland - Midtjylland, 2 - 2",2,0,4,50.0,0.0
O. Bundgaard,Viborg,"Randers - Viborg, 3 - 1",False,False,1,0.0,0.0
O. Bundgaard,Viborg,"Viborg - Brøndby, 3 - 3",8,3,10,80.0,30.0
O. Diakhité,AaB,"AaB - AGF, 0 - 4",6,4,8,75.0,50.0
O. Diakhité,AaB,"AaB - Brøndby, 0 - 4",3,1,7,42.857142857142854,14.285714285714285
O. Diakhité,AaB,"AaB - Lyngby, 2 - 1",2,0,7,28.57142857142857,0.0
O. Diakhité,AaB,"AaB - Silkeborg, 2 - 1",True,False,1,100.0,0.0
O. Diakhité,AaB,"Midtjylland - AaB, 2 - 0",3,1,4,75.0,25.0
O. Diakhité,AaB,"Randers - AaB, 1 - 0",3,3,3,100.0,100.0
O. Diakhité,AaB,"Viborg - AaB, 2 - 3",3,2,5,60.0,40.0
O. Diao,Midtjylland,"AGF - Midtjylland, 1 - 1",2,0,4,50.0,0.0
O. Diao,Midtjylland,"Lyngby - Midtjylland, 1 - 2",7,3,10,70.0,30.0
O. Diao,Midtjylland,"Midtjylland - AaB, 2 - 0",True,False,1,100.0,0.0
O. Diao,Midtjylland,"Midtjylland - København, 2 - 1",5,2,6,83.33333333333334,33.33333333333333
O. Diao,Midtjylland,"Midtjylland - Vejle, 2 - 0",8,3,9,88.88888888888889,33.33333333333333
O. Diao,Midtjylland,"Nordsjælland - Midtjylland, 2 - 2",2,0,4,50.0,0.0
O. Diao,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",3,1,3,100.0,33.33333333333333
O. Hedvall,Viborg,"SønderjyskE - Viborg, 2 - 2",True,True,1,100.0,100.0
O. Hyseni,SønderjyskE,"Brøndby - SønderjyskE, 2 - 0",2,0,2,100.0,0.0
O. Højer,København,"Midtjylland - København, 2 - 1",True,False,1,100.0,0.0
O. Olsen,Randers,"Brøndby - Randers, 2 - 2",13,2,19,68.42105263157895,10.526315789473683
O. Olsen,Randers,"København - Randers, 1 - 1",13,4,18,72.22222222222221,22.22222222222222
O. Olsen,Randers,"Nordsjælland - Randers, 1 - 1",8,5,13,61.53846153846154,38.46153846153847
O. Olsen,Randers,"Randers - AaB, 1 - 0",3,0,4,75.0,0.0
O. Olsen,Randers,"Randers - Silkeborg, 0 - 2",2,1,3,66.66666666666666,33.33333333333333
O. Olsen,Randers,"Randers - SønderjyskE, 1 - 2",4,3,6,66.66666666666666,50.0
O. Olsen,Randers,"Randers - Viborg, 3 - 1",8,2,15,53.333333333333336,13.333333333333334
O. Olsen,Randers,"Vejle - Randers, 2 - 3",2,1,4,50.0,25.0
O. Omoijuanfo,Brøndby,"AaB - Brøndby, 0 - 4",False,False,1,0.0,0.0
O. Provstgaard,Vejle,"AGF - Vejle, 5 - 1",5,2,7,71.42857142857143,28.57142857142857
O. Provstgaard,Vejle,"Brøndby - Vejle, 2 - 1",4,2,4,100.0,50.0
O. Provstgaard,Vejle,"Midtjylland - Vejle, 2 - 0",8,3,8,100.0,37.5
O. Provstgaard,Vejle,"Vejle - Nordsjælland, 0 - 1",4,2,4,100.0,50.0
O. Provstgaard,Vejle,"Vejle - Randers, 2 - 3",8,3,10,80.0,30.0
O. Provstgaard,Vejle,"Vejle - Silkeborg, 1 - 3",7,3,9,77.77777777777779,33.33333333333333
O. Provstgaard,Vejle,"Vejle - Viborg, 0 - 5",2,2,6,33.33333333333333,33.33333333333333
O. Ross,AaB,"AaB - AGF, 0 - 4",2,1,4,50.0,25.0
O. Ross,AaB,"AaB - Brøndby, 0 - 4",2,0,3,66.66666666666666,0.0
O. Ross,AaB,"AaB - Lyngby, 2 - 1",2,0,4,50.0,0.0
O. Ross,AaB,"AaB - Silkeborg, 2 - 1",True,True,1,100.0,100.0
O. Ross,AaB,"Midtjylland - AaB, 2 - 0",2,0,2,100.0,0.0
O. Ross,AaB,"Nordsjælland - AaB, 3 - 0",True,False,1,100.0,0.0
O. Ross,AaB,"Randers - AaB, 1 - 0",3,2,3,100.0,66.66666666666666
O. Ross,AaB,"Viborg - AaB, 2 - 3",3,0,7,42.857142857142854,0.0
O. Schwartau,Brøndby,"AaB - Brøndby, 0 - 4",3,0,3,100.0,0.0
O. Schwartau,Brøndby,"Brøndby - Vejle, 2 - 1",4,0,5,80.0,0.0
O. Schwartau,Brøndby,"Lyngby - Brøndby, 0 - 2",3,1,6,50.0,16.666666666666664
O. Sonne,Silkeborg,"AGF - Silkeborg, 1 - 1",9,3,12,75.0,25.0
O. Sonne,Silkeborg,"AaB - Silkeborg, 2 - 1",6,2,7,85.71428571428571,28.57142857142857
O. Sonne,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",4,0,4,100.0,0.0
O. Sonne,Silkeborg,"Silkeborg - Nordsjælland, 4 - 1",2,2,4,50.0,50.0
O. Sonne,Silkeborg,"Silkeborg - SønderjyskE, 1 - 0",4,0,7,57.14285714285714,0.0
O. Sonne,Silkeborg,"Silkeborg - Viborg, 3 - 2",2,0,3,66.66666666666666,0.0
O. Sonne,Silkeborg,"Vejle - Silkeborg, 1 - 3",3,2,3,100.0,66.66666666666666
O. Sørensen,Midtjylland,"AGF - Midtjylland, 1 - 1",1,0,5,20.0,0.0
O. Sørensen,Midtjylland,"Lyngby - Midtjylland, 1 - 2",True,False,1,100.0,0.0
O. Sørensen,Midtjylland,"Midtjylland - AaB, 2 - 0",5,4,8,62.5,50.0
O. Sørensen,Midtjylland,"Midtjylland - København, 2 - 1",3,1,3,100.0,33.33333333333333
O. Sørensen,Midtjylland,"Midtjylland - SønderjyskE, 3 - 2",4,1,5,80.0,20.0
O. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0",2,1,4,50.0,25.0
O. Sørensen,Midtjylland,"Nordsjælland - Midtjylland, 2 - 2",6,2,8,75.0,25.0
O. Sørensen,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",2,0,2,100.0,0.0
O. Villadsen,Nordsjælland,"Nordsjælland - Midtjylland, 2 - 2",False,False,1,0.0,0.0
O. Óskarsson,København,"København - AGF, 3 - 2",False,False,1,0.0,0.0
O. Óskarsson,København,"København - Randers, 1 - 1",1,1,4,25.0,25.0
O. Óskarsson,København,"Lyngby - København, 0 - 2",False,False,1,0.0,0.0
O. Óskarsson,København,"Nordsjælland - København, 3 - 2",3,1,8,37.5,12.5
O. Óskarsson,København,"SønderjyskE - København, 0 - 2",True,True,1,100.0,100.0
P. Ankersen,Nordsjælland,"Nordsjælland - AaB, 3 - 0",3,1,7,42.857142857142854,14.285714285714285
P. Ankersen,Nordsjælland,"Nordsjælland - København, 3 - 2",6,2,10,60.0,20.0
P. Ankersen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1",False,False,1,0.0,0.0
P. Ankersen,Nordsjælland,"Nordsjælland - Midtjylland, 2 - 2",12,3,19,63.1578947368421,15.789473684210526
P. Ankersen,Nordsjælland,"Nordsjælland - Randers, 1 - 1",2,0,4,50.0,0.0
P. Ankersen,Nordsjælland,"Silkeborg - Nordsjælland, 4 - 1",4,1,6,66.66666666666666,16.666666666666664
P. Ankersen,Nordsjælland,"Vejle - Nordsjælland, 0 - 1",0,0,2,0.0,0.0
P. Ankersen,Nordsjælland,"Viborg - Nordsjælland, 3 - 2",3,1,7,42.857142857142854,14.285714285714285
P. Bravo,Midtjylland,"Midtjylland - SønderjyskE, 3 - 2",4,1,4,100.0,25.0
P. Gregor,Lyngby,"AaB - Lyngby, 2 - 1",3,1,3,100.0,33.33333333333333
P. Gregor,Lyngby,"Lyngby - Brøndby, 0 - 2",2,2,2,100.0,100.0
P. Gregor,Lyngby,"Lyngby - København, 0 - 2",5,1,8,62.5,12.5
P. Gregor,Lyngby,"Lyngby - Midtjylland, 1 - 2",True,False,1,100.0,0.0
P. Gregor,Lyngby,"Lyngby - Vejle, 1 - 0",True,False,1,100.0,0.0
P. Gregor,Lyngby,"Nordsjælland - Lyngby, 1 - 1",8,4,9,88.88888888888889,44.44444444444444
P. Gregor,Lyngby,"SønderjyskE - Lyngby, 1 - 1",9,1,11,81.81818181818183,9.090909090909092
P. Gregor,Lyngby,"Viborg - Lyngby, 1 - 0",6,1,9,66.66666666666666,11.11111111111111
P. Hatzidiakos,København,"Midtjylland - København, 2 - 1",2,2,2,100.0,100.0
P. Izzo,Randers,"Brøndby - Randers, 2 - 2",True,False,1,100.0,0.0
P. Mattsson,Silkeborg,"AGF - Silkeborg, 1 - 1",4,2,7,57.14285714285714,28.57142857142857
P. Mattsson,Silkeborg,"AaB - Silkeborg, 2 - 1",False,False,1,0.0,0.0
P. Mattsson,Silkeborg,"Silkeborg - SønderjyskE, 1 - 0",4,2,4,100.0,50.0
P. Mortensen,AGF,"AGF - Midtjylland, 1 - 1",False,False,1,0.0,0.0
P. Mortensen,AGF,"AGF - Nordsjælland, 4 - 2",1,1,2,50.0,50.0
P. Mortensen,AGF,"AGF - Silkeborg, 1 - 1",True,False,1,100.0,0.0
P. Mortensen,AGF,"AGF - SønderjyskE, 4 - 0",3,0,6,50.0,0.0
P. Mortensen,AGF,"AGF - Vejle, 5 - 1",False,False,1,0.0,0.0
P. Mortensen,AGF,"AaB - AGF, 0 - 4",1,0,3,33.33333333333333,0.0
P. Mortensen,AGF,"Brøndby - AGF, 0 - 1",True,True,1,100.0,100.0
P. Pentz,Brøndby,"Viborg - Brøndby, 3 - 3",True,False,1,100.0,0.0
P. Rödin,Silkeborg,"AaB - Silkeborg, 2 - 1",7,2,10,70.0,20.0
P. Rödin,Silkeborg,"Randers - Silkeborg, 0 - 2",3,1,4,75.0,25.0
P. Rödin,Silkeborg,"Silkeborg - SønderjyskE, 1 - 0",2,0,4,50.0,0.0
P. Rödin,Silkeborg,"Silkeborg - Viborg, 3 - 2",1,0,2,50.0,0.0
Paulinho,Midtjylland,"AGF - Midtjylland, 1 - 1",0,0,3,0.0,0.0
Pedro Ganchas,Silkeborg,"AGF - Silkeborg, 1 - 1",4,4,6,66.66666666666666,66.66666666666666
Pedro Ganchas,Silkeborg,"AaB - Silkeborg, 2 - 1",5,4,6,83.33333333333334,66.66666666666666
Pedro Ganchas,Silkeborg,"Randers - Silkeborg, 0 - 2",5,2,6,83.33333333333334,33.33333333333333
Pedro Ganchas,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",3,1,4,75.0,25.0
Pedro Ganchas,Silkeborg,"Silkeborg - Nordsjælland, 4 - 1",3,1,5,60.0,20.0
Pedro Ganchas,Silkeborg,"Silkeborg - SønderjyskE, 1 - 0",4,1,5,80.0,20.0
Pedro Ganchas,Silkeborg,"Silkeborg - Viborg, 3 - 2",True,True,1,100.0,100.0
Pedro Ganchas,Silkeborg,"Vejle - Silkeborg, 1 - 3",3,0,4,75.0,0.0
R. Falk,København,"København - AGF, 3 - 2",3,0,5,60.0,0.0
R. Falk,København,"København - Randers, 1 - 1",3,0,5,60.0,0.0
R. Falk,København,"København - Viborg, 1 - 1",2,0,3,66.66666666666666,0.0
R. Falk,København,"Lyngby - København, 0 - 2",3,1,4,75.0,25.0
R. Falk,København,"Nordsjælland - København, 3 - 2",2,2,2,100.0,100.0
R. Falk,København,"SønderjyskE - København, 0 - 2",8,2,9,88.88888888888889,22.22222222222222
R. Gyamfi,AGF,"AGF - SønderjyskE, 4 - 0",2,1,3,66.66666666666666,33.33333333333333
R. Gyamfi,AGF,"AGF - Vejle, 5 - 1",True,True,1,100.0,100.0
R. Gyamfi,AGF,"AaB - AGF, 0 - 4",True,False,1,100.0,0.0
R. Gyamfi,AGF,"København - AGF, 3 - 2",True,True,1,100.0,100.0
R. Huescas,København,"København - AGF, 3 - 2",4,1,5,80.0,20.0
R. Huescas,København,"København - Randers, 1 - 1",7,3,9,77.77777777777779,33.33333333333333
R. Huescas,København,"Lyngby - København, 0 - 2",8,2,12,66.66666666666666,16.666666666666664
R. Jensen,Vejle,"Lyngby - Vejle, 1 - 0",3,2,6,50.0,33.33333333333333
R. Jensen,Vejle,"Vejle - Viborg, 0 - 5",7,4,12,58.333333333333336,33.33333333333333
R. Lauritsen,Brøndby,"Brøndby - AGF, 0 - 1",1,1,2,50.0,50.0
R. Lauritsen,Brøndby,"Brøndby - Randers, 2 - 2",True,True,1,100.0,100.0
R. Lauritsen,Brøndby,"Brøndby - SønderjyskE, 2 - 0",2,0,4,50.0,0.0
R. Lauritsen,Brøndby,"Brøndby - Vejle, 2 - 1",2,1,4,50.0,25.0
R. Lauritsen,Brøndby,"Lyngby - Brøndby, 0 - 2",6,4,8,75.0,50.0
R. Lauritsen,Brøndby,"Viborg - Brøndby, 3 - 3",10,3,12,83.33333333333334,25.0
R. Orazov,Silkeborg,"AGF - Silkeborg, 1 - 1",5,1,7,71.42857142857143,14.285714285714285
R. Orazov,Silkeborg,"AaB - Silkeborg, 2 - 1",2,1,5,40.0,20.0
R. Orazov,Silkeborg,"Randers - Silkeborg, 0 - 2",6,2,6,100.0,33.33333333333333
R. Orazov,Silkeborg,"Silkeborg - Nordsjælland, 4 - 1",True,False,1,100.0,0.0
R. Orazov,Silkeborg,"Silkeborg - SønderjyskE, 1 - 0",1,0,3,33.33333333333333,0.0
R. Orazov,Silkeborg,"Silkeborg - Viborg, 3 - 2",True,True,1,100.0,100.0
R. Orazov,Silkeborg,"Vejle - Silkeborg, 1 - 3",True,False,1,100.0,0.0
R. Thelander,Silkeborg,"AGF - Silkeborg, 1 - 1",2,0,2,100.0,0.0
R. Vinderslev,SønderjyskE,"AGF - SønderjyskE, 4 - 0",5,0,8,62.5,0.0
R. Vinderslev,SønderjyskE,"Brøndby - SønderjyskE, 2 - 0",2,2,3,66.66666666666666,66.66666666666666
R. Vinderslev,SønderjyskE,"Midtjylland - SønderjyskE, 3 - 2",5,3,7,71.42857142857143,42.857142857142854
R. Vinderslev,SønderjyskE,"Randers - SønderjyskE, 1 - 2",5,3,9,55.55555555555556,33.33333333333333
R. Vinderslev,SønderjyskE,"Silkeborg - SønderjyskE, 1 - 0",5,2,8,62.5,25.0
R. Vinderslev,SønderjyskE,"SønderjyskE - København, 0 - 2",1,0,3,33.33333333333333,0.0
R. Vinderslev,SønderjyskE,"SønderjyskE - Lyngby, 1 - 1",5,0,8,62.5,0.0
R. Vinderslev,SønderjyskE,"SønderjyskE - Viborg, 2 - 2",2,1,3,66.66666666666666,33.33333333333333
R. Østrøm,Silkeborg,"AGF - Silkeborg, 1 - 1",1,0,3,33.33333333333333,0.0
R. Østrøm,Silkeborg,"AaB - Silkeborg, 2 - 1",3,0,5,60.0,0.0
R. Østrøm,Silkeborg,"Randers - Silkeborg, 0 - 2",3,0,5,60.0,0.0
R. Østrøm,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",9,2,9,100.0,22.22222222222222
R. Østrøm,Silkeborg,"Silkeborg - Nordsjælland, 4 - 1",2,1,5,40.0,20.0
R. Østrøm,Silkeborg,"Silkeborg - SønderjyskE, 1 - 0",1,0,3,33.33333333333333,0.0
R. Østrøm,Silkeborg,"Silkeborg - Viborg, 3 - 2",True,False,1,100.0,0.0
R. Østrøm,Silkeborg,"Vejle - Silkeborg, 1 - 3",4,1,6,66.66666666666666,16.666666666666664
Renato Júnior,Viborg,"København - Viborg, 1 - 1",2,1,4,50.0,25.0
Renato Júnior,Viborg,"Silkeborg - Viborg, 3 - 2",False,False,1,0.0,0.0
Renato Júnior,Viborg,"Viborg - Brøndby, 3 - 3",0,0,2,0.0,0.0
Renato Júnior,Viborg,"Viborg - Nordsjælland, 3 - 2",True,True,1,100.0,100.0
Robert,København,"Nordsjælland - København, 3 - 2",False,False,1,0.0,0.0
S. Andreasen,SønderjyskE,"SønderjyskE - København, 0 - 2",True,False,1,100.0,0.0
S. Berger,Viborg,"Viborg - AaB, 2 - 3",4,0,4,100.0,0.0
S. Cherif Haidara,SønderjyskE,"AGF - SønderjyskE, 4 - 0",4,2,5,80.0,40.0
S. Cherif Haidara,SønderjyskE,"Midtjylland - SønderjyskE, 3 - 2",2,1,2,100.0,50.0
S. Cherif Haidara,SønderjyskE,"Randers - SønderjyskE, 1 - 2",2,1,2,100.0,50.0
S. Cherif Haidara,SønderjyskE,"SønderjyskE - Lyngby, 1 - 1",2,1,2,100.0,50.0
S. Egeli,Nordsjælland,"AGF - Nordsjælland, 4 - 2",4,2,4,100.0,50.0
S. Egeli,Nordsjælland,"Nordsjælland - AaB, 3 - 0",False,False,1,0.0,0.0
S. Egeli,Nordsjælland,"Nordsjælland - København, 3 - 2",3,1,3,100.0,33.33333333333333
S. Egeli,Nordsjælland,"Nordsjælland - Randers, 1 - 1",3,0,7,42.857142857142854,0.0
S. Egeli,Nordsjælland,"Silkeborg - Nordsjælland, 4 - 1",2,1,3,66.66666666666666,33.33333333333333
S. Egeli,Nordsjælland,"Viborg - Nordsjælland, 3 - 2",1,1,2,50.0,50.0
S. Emini,SønderjyskE,"AGF - SønderjyskE, 4 - 0",7,3,10,70.0,30.0
S. Emini,SønderjyskE,"Brøndby - SønderjyskE, 2 - 0",8,2,14,57.14285714285714,14.285714285714285
S. Emini,SønderjyskE,"Midtjylland - SønderjyskE, 3 - 2",7,3,12,58.333333333333336,25.0
S. Emini,SønderjyskE,"Randers - SønderjyskE, 1 - 2",4,2,8,50.0,25.0
S. Emini,SønderjyskE,"Silkeborg - SønderjyskE, 1 - 0",2,1,3,66.66666666666666,33.33333333333333
S. Emini,SønderjyskE,"SønderjyskE - København, 0 - 2",3,2,10,30.0,20.0
S. Emini,SønderjyskE,"SønderjyskE - Lyngby, 1 - 1",3,0,10,30.0,0.0
S. Emini,SønderjyskE,"SønderjyskE - Viborg, 2 - 2",4,1,8,50.0,12.5
S. Hansen,Randers,"Brøndby - Randers, 2 - 2",4,2,4,100.0,50.0
S. Hansen,Randers,"København - Randers, 1 - 1",8,0,13,61.53846153846154,0.0
S. Hansen,Randers,"Randers - AaB, 1 - 0",2,0,3,66.66666666666666,0.0
S. Hansen,Randers,"Randers - SønderjyskE, 1 - 2",4,1,8,50.0,12.5
S. Klaiber,Brøndby,"AaB - Brøndby, 0 - 4",5,1,10,50.0,10.0
S. Klaiber,Brøndby,"Brøndby - AGF, 0 - 1",0,0,4,0.0,0.0
S. Klaiber,Brøndby,"Brøndby - Randers, 2 - 2",4,2,9,44.44444444444444,22.22222222222222
S. Klaiber,Brøndby,"Brøndby - SønderjyskE, 2 - 0",4,2,6,66.66666666666666,33.33333333333333
S. Klaiber,Brøndby,"Brøndby - Vejle, 2 - 1",3,0,3,100.0,0.0
S. Klaiber,Brøndby,"København - Brøndby, 3 - 1",5,0,9,55.55555555555556,0.0
S. Klaiber,Brøndby,"Viborg - Brøndby, 3 - 3",5,2,7,71.42857142857143,28.57142857142857
S. Kuzmić,Viborg,"Randers - Viborg, 3 - 1",6,4,10,60.0,40.0
S. Kuzmić,Viborg,"Silkeborg - Viborg, 3 - 2",5,3,5,100.0,60.0
S. Kuzmić,Viborg,"SønderjyskE - Viborg, 2 - 2",8,3,10,80.0,30.0
S. Kuzmić,Viborg,"Viborg - AaB, 2 - 3",4,2,6,66.66666666666666,33.33333333333333
S. Kuzmić,Viborg,"Viborg - Brøndby, 3 - 3",1,0,3,33.33333333333333,0.0
S. Kuzmić,Viborg,"Viborg - Lyngby, 1 - 0",6,1,9,66.66666666666666,11.11111111111111
S. Magnússon,Lyngby,"AaB - Lyngby, 2 - 1",5,1,5,100.0,20.0
S. Magnússon,Lyngby,"Lyngby - Brøndby, 0 - 2",6,3,10,60.0,30.0
S. Magnússon,Lyngby,"Lyngby - København, 0 - 2",0,0,3,0.0,0.0
S. Magnússon,Lyngby,"Lyngby - Midtjylland, 1 - 2",8,1,13,61.53846153846154,7.6923076923076925
S. Magnússon,Lyngby,"Lyngby - Vejle, 1 - 0",3,0,6,50.0,0.0
S. Magnússon,Lyngby,"Nordsjælland - Lyngby, 1 - 1",4,0,5,80.0,0.0
S. Magnússon,Lyngby,"SønderjyskE - Lyngby, 1 - 1",2,1,2,100.0,50.0
S. Magnússon,Lyngby,"Viborg - Lyngby, 1 - 0",3,2,5,60.0,40.0
S. Nordli,Randers,"Brøndby - Randers, 2 - 2",1,1,3,33.33333333333333,33.33333333333333
S. Nordli,Randers,"København - Randers, 1 - 1",2,0,5,40.0,0.0
S. Nordli,Randers,"Nordsjælland - Randers, 1 - 1",3,0,4,75.0,0.0
S. Nordli,Randers,"Randers - AaB, 1 - 0",5,3,8,62.5,37.5
S. Nordli,Randers,"Randers - Silkeborg, 0 - 2",2,1,3,66.66666666666666,33.33333333333333
S. Nordli,Randers,"Randers - SønderjyskE, 1 - 2",0,0,3,0.0,0.0
S. Nordli,Randers,"Randers - Viborg, 3 - 1",7,2,11,63.63636363636363,18.181818181818183
S. Nordli,Randers,"Vejle - Randers, 2 - 3",2,1,2,100.0,50.0
S. Odey,Randers,"Brøndby - Randers, 2 - 2",True,True,1,100.0,100.0
S. Odey,Randers,"København - Randers, 1 - 1",1,0,2,50.0,0.0
S. Odey,Randers,"Nordsjælland - Randers, 1 - 1",False,False,1,0.0,0.0
S. Odey,Randers,"Randers - AaB, 1 - 0",0,0,3,0.0,0.0
S. Odey,Randers,"Randers - Silkeborg, 0 - 2",2,0,3,66.66666666666666,0.0
S. Odey,Randers,"Randers - SønderjyskE, 1 - 2",True,True,1,100.0,100.0
S. Odey,Randers,"Randers - Viborg, 3 - 1",3,1,4,75.0,25.0
S. Odey,Randers,"Vejle - Randers, 2 - 3",1,0,2,50.0,0.0
S. Otoa,AaB,"AaB - AGF, 0 - 4",3,1,5,60.0,20.0
S. Otoa,AaB,"AaB - Brøndby, 0 - 4",3,2,5,60.0,40.0
S. Otoa,AaB,"AaB - Lyngby, 2 - 1",5,1,5,100.0,20.0
S. Otoa,AaB,"AaB - Silkeborg, 2 - 1",3,1,8,37.5,12.5
