team.name,minute,label,date,location.x,location.y,territorial_possession
AGF U19,43,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",9.0,3.0,AGF U19
AGF U19,43,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",20.0,4.0,AGF U19
AGF U19,43,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",27.0,1.0,AGF U19
AGF U19,43,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",86.0,34.0,Horsens U19
Horsens U19,43,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",14.0,66.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",19.0,68.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",26.0,79.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",20.0,74.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",14.0,50.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",19.0,19.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",23.0,7.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",9.0,18.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",10.0,45.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",21.0,70.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",37.0,77.0,Middle
AGF U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",43.0,62.0,Middle
AGF U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",54.0,49.0,Middle
AGF U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",75.0,4.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",25.0,73.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",21.0,65.0,Horsens U19
AGF U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",75.0,27.0,Horsens U19
AGF U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",79.0,35.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",13.0,64.0,Horsens U19
AGF U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",87.0,36.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",16.0,67.0,Horsens U19
AGF U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",84.0,33.0,Horsens U19
AGF U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",82.0,32.0,Horsens U19
Horsens U19,44,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",18.0,68.0,Horsens U19
AGF U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",80.0,36.0,Horsens U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",19.0,63.0,Horsens U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",19.0,70.0,Horsens U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",31.0,31.0,Horsens U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",34.0,42.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",33.0,72.0,Horsens U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",42.0,68.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",86.0,0.0,AGF U19
AGF U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",27.0,100.0,AGF U19
AGF U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",31.0,83.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",69.0,17.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",69.0,26.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",75.0,43.0,AGF U19
AGF U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",16.0,39.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",84.0,61.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",84.0,54.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",100.0,43.0,AGF U19
AGF U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",0.0,53.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",49.0,50.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",39.0,57.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",36.0,40.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",31.0,16.0,Horsens U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",29.0,50.0,Horsens U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",38.0,75.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",53.0,91.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",59.0,83.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",53.0,87.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",44.0,88.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",30.0,68.0,Horsens U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",42.0,86.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",73.0,21.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",80.0,25.0,AGF U19
AGF U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",7.0,83.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",93.0,17.0,AGF U19
AGF U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",9.0,72.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",81.0,0.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",78.0,0.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",59.0,10.0,Middle
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",53.0,23.0,Middle
AGF U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",32.0,95.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",68.0,5.0,AGF U19
Horsens U19,45,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",63.0,10.0,Middle
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",54.0,15.0,Middle
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",43.0,37.0,Middle
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",47.0,70.0,Middle
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",62.0,94.0,Middle
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",62.0,75.0,Middle
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",20.0,12.0,AGF U19
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",80.0,88.0,AGF U19
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",82.0,87.0,AGF U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",19.0,7.0,AGF U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",6.0,17.0,AGF U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",4.0,31.0,AGF U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",3.0,11.0,AGF U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",17.0,5.0,AGF U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",14.0,37.0,AGF U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",12.0,71.0,AGF U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",35.0,84.0,Middle
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",49.0,96.0,Middle
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",75.0,95.0,Horsens U19
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",27.0,23.0,Horsens U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",73.0,77.0,Horsens U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",78.0,83.0,Horsens U19
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",23.0,22.0,Horsens U19
AGF U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",81.0,71.0,Horsens U19
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",5.0,31.0,Horsens U19
Horsens U19,46,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",2.0,39.0,Horsens U19
Horsens U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",53.0,5.0,Middle
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",47.0,95.0,Middle
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",47.0,96.0,Middle
Horsens U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",63.0,3.0,Middle
Horsens U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",56.0,5.0,Middle
Horsens U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",70.0,5.0,AGF U19
Horsens U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",78.0,8.0,AGF U19
Horsens U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",91.0,66.0,AGF U19
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",9.0,34.0,AGF U19
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",24.0,6.0,AGF U19
Horsens U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",78.0,88.0,AGF U19
Horsens U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",78.0,100.0,AGF U19
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",22.0,0.0,AGF U19
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",31.0,21.0,AGF U19
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",20.0,54.0,AGF U19
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",38.0,92.0,Middle
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",21.0,68.0,AGF U19
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",22.0,33.0,AGF U19
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",29.0,28.0,AGF U19
AGF U19,47,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",29.0,80.0,AGF U19
Horsens U19,48,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",18.0,5.0,Horsens U19
AGF U19,48,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",82.0,95.0,Horsens U19
AGF U19,48,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",70.0,91.0,Horsens U19
AGF U19,48,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",78.0,75.0,Horsens U19
Horsens U19,48,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",22.0,25.0,Horsens U19
Horsens U19,48,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",22.0,26.0,Horsens U19
AGF U19,48,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",78.0,73.0,Horsens U19
Horsens U19,48,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",0.0,48.0,Horsens U19
Horsens U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",0.0,56.0,Horsens U19
Horsens U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",12.0,25.0,Horsens U19
Horsens U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",6.0,50.0,Horsens U19
AGF U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",26.0,10.0,AGF U19
Horsens U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",74.0,90.0,AGF U19
AGF U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",5.0,9.0,AGF U19
Horsens U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",86.0,92.0,AGF U19
AGF U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",14.0,8.0,AGF U19
AGF U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",23.0,23.0,AGF U19
AGF U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",29.0,6.0,AGF U19
AGF U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",39.0,36.0,Middle
AGF U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",56.0,93.0,Middle
AGF U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",72.0,98.0,Horsens U19
Horsens U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",37.0,14.0,Middle
AGF U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",63.0,86.0,Middle
Horsens U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",40.0,14.0,Middle
AGF U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",56.0,48.0,Middle
Horsens U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",44.0,52.0,Middle
Horsens U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",33.0,31.0,Horsens U19
Horsens U19,49,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",46.0,8.0,Middle
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",36.0,25.0,Middle
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",41.0,68.0,Middle
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",61.0,91.0,Middle
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",56.0,77.0,Middle
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",45.0,89.0,Middle
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",26.0,76.0,Horsens U19
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",13.0,50.0,Horsens U19
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",41.0,16.0,Middle
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",51.0,5.0,Middle
AGF U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",49.0,95.0,Middle
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",54.0,3.0,Middle
AGF U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",46.0,97.0,Middle
Horsens U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",54.0,1.0,Middle
AGF U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",50.0,96.0,Middle
AGF U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",34.0,86.0,Middle
AGF U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",34.0,42.0,Middle
AGF U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",38.0,38.0,Middle
AGF U19,50,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",32.0,84.0,AGF U19
AGF U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",49.0,88.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",24.0,12.0,Horsens U19
AGF U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",76.0,88.0,Horsens U19
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",7.0,19.0,Horsens U19
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",10.0,41.0,Horsens U19
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",29.0,29.0,Horsens U19
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",31.0,3.0,Horsens U19
AGF U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",57.0,89.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",35.0,0.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",29.0,0.0,Horsens U19
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",13.0,16.0,Horsens U19
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",15.0,25.0,Horsens U19
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",29.0,47.0,Horsens U19
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",72.0,76.0,AGF U19
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",65.0,73.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",66.0,86.0,Middle
AGF U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",34.0,14.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",68.0,92.0,AGF U19
AGF U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",32.0,8.0,AGF U19
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",65.0,95.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",57.0,90.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",45.0,75.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",47.0,42.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",54.0,34.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",59.0,8.0,Middle
AGF U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",27.0,88.0,AGF U19
AGF U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",38.0,81.0,Middle
Horsens U19,51,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",62.0,19.0,Middle
Horsens U19,52,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",65.0,36.0,Middle
AGF U19,52,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",9.0,85.0,AGF U19
Horsens U19,52,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",91.0,15.0,AGF U19
Horsens U19,52,"Horsens U19 - AGF U19, 1 - 1 (P)","August 31, 2024 at 12:30:00 PM GMT+2",100.0,8.0,AGF U19
