player.name,team.name,label,date,location.x,location.y,minute,shot.xg
D. Emmanouilidis,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",87.0,31.0,2,0.087
C. Harder,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",95.0,66.0,4,0.1666
C. Harder,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",77.0,41.0,8,0.04547
C. Harder,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",77.0,50.0,14,0.05955
M. Dorgeles,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",86.0,34.0,19,0.0848
L. Hetemi,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",74.0,33.0,27,0.03606
D. Emmanouilidis,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",87.0,55.0,28,0.1709
M. Juwara,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",67.0,48.0,31,0.005949
P. Ankersen,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",96.0,61.0,33,0.1653
M. Juwara,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",95.0,34.0,36,0.03437
M. Juwara,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",87.0,56.0,39,0.1675
D. Svensson,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",78.0,19.0,41,0.006347
M. Dorgeles,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",87.0,35.0,47,0.03795
O. Antman,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",91.0,35.0,49,0.06238
M. Ingvartsen,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",91.0,48.0,52,0.2963
D. Svensson,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",87.0,71.0,56,0.03144
G. Onugkha,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",92.0,28.0,60,0.02172
O. Antman,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",86.0,53.0,61,0.1933
O. Antman,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",80.0,37.0,64,0.05981
C. Harder,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",79.0,37.0,66,0.02593
K. Kirkegaard,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",81.0,62.0,73,0.1171
D. Čolina,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",82.0,34.0,81,0.03734
P. Ankersen,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",87.0,36.0,83,0.1454
M. Juwara,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",77.0,29.0,86,0.006373
S. Egeli,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",83.0,43.0,89,0.1125
M. Ingvartsen,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",93.0,41.0,89,0.1422
C. Gammelgaard,Vejle,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",71.0,61.0,91,0.02654
S. Egeli,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",91.0,72.0,93,0.006225
B. Nygren,Nordsjælland,"Vejle - Nordsjælland, 0 - 1","August 5, 2024 at 7:00:00 PM GMT+2",87.0,70.0,93,0.03854
H. Dalsgaard,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",94.0,43.0,2,0.1942
G. Links,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",96.0,25.0,4,0.1085
M. Emil Madsen,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",78.0,52.0,5,0.06946
C. Bischoff,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",86.0,26.0,7,0.002506
P. Mortensen,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",93.0,64.0,16,0.06672
J. Radošević,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",80.0,40.0,22,0.05677
C. Bischoff,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",90.0,34.0,26,0.1126
H. Dalsgaard,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",82.0,73.0,29,0.004275
M. Greve,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",77.0,59.0,31,0.04489
C. Bischoff,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",81.0,32.0,44,0.06226
M. Anderson,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",87.0,53.0,50,0.06067
F. Beijmo,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",84.0,16.0,51,0.001394
M. Kvistgaarden,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",95.0,41.0,54,0.1813
M. Kvistgaarden,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",91.0,46.0,55,0.3943
M. Emil Madsen,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",84.0,38.0,60,0.03829
T. Bech,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",93.0,65.0,64,0.02393
F. Tingager,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",80.0,48.0,64,0.05122
P. Mortensen,AGF,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",95.0,52.0,70,0.2238
S. Klaiber,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",77.0,64.0,74,0.009878
R. Lauritsen,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",95.0,49.0,74,0.2295
J. Rasmussen,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",94.0,38.0,80,0.1014
E. Yeboah,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",95.0,65.0,86,0.1143
N. Nartey,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",80.0,34.0,87,0.02241
R. Lauritsen,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",94.0,60.0,91,0.1292
N. Nartey,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",79.0,37.0,93,0.0514
D. Wass,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",80.0,41.0,94,0.07194
E. Yeboah,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",98.0,44.0,94,0.376
M. Divković,Brøndby,"Brøndby - AGF, 0 - 1","August 11, 2024 at 4:00:00 PM GMT+2",83.0,48.0,95,0.1278
S. Egeli,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",84.0,51.0,3,0.07347
S. Magnússon,Lyngby,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",81.0,65.0,4,0.07741
S. Egeli,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",84.0,46.0,14,0.1373
S. Egeli,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",90.0,51.0,14,0.5272
B. Hamalainen,Lyngby,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",78.0,81.0,22,0.001068
F. Gytkjær,Lyngby,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",97.0,56.0,23,0.2862
S. Egeli,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",81.0,52.0,25,0.1265
C. Harder,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",76.0,43.0,25,0.04328
S. Magnússon,Lyngby,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",82.0,77.0,29,0.01114
J. Amon,Lyngby,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",89.0,33.0,33,0.1088
C. Harder,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",86.0,41.0,35,0.06546
C. Winther,Lyngby,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",82.0,46.0,36,0.1318
M. Ingvartsen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",80.0,37.0,37,0.05229
P. Ankersen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",74.0,16.0,43,0.0231
S. Egeli,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",79.0,50.0,46,0.002448
K. Finnsson,Lyngby,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",76.0,35.0,46,0.01073
S. Magnússon,Lyngby,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",86.0,50.0,54,0.05966
B. Nygren,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",91.0,45.0,57,0.1904
C. Harder,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",73.0,50.0,61,0.03352
K. Hansen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",84.0,70.0,61,0.03659
B. Nygren,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",84.0,87.0,72,0.07104
S. Egeli,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",91.0,58.0,74,0.1699
S. Egeli,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",82.0,53.0,74,0.02853
O. Villadsen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",89.0,67.0,74,0.1021
P. Ankersen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",77.0,36.0,76,0.1194
C. Harder,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",93.0,56.0,79,0.3997
B. Nygren,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",77.0,50.0,81,0.05471
C. Harder,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",83.0,54.0,82,0.006881
M. Hansen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",83.0,41.0,83,0.09078
P. Ankersen,Nordsjælland,"Nordsjælland - Lyngby, 1 - 1","August 11, 2024 at 2:00:00 PM GMT+2",87.0,37.0,83,0.1921
R. Orazov,Silkeborg,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",97.0,57.0,10,0.3812
S. Odey,Randers,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",92.0,70.0,16,0.04572
O. Olsen,Randers,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",87.0,34.0,16,0.07669
S. Nordli,Randers,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",89.0,69.0,16,0.06515
N. Campbell,Randers,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",90.0,58.0,27,0.2987
O. Boesen,Silkeborg,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",86.0,35.0,39,0.143
S. Nordli,Randers,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",93.0,64.0,43,0.1488
S. Nordli,Randers,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",81.0,29.0,46,0.03786
S. Odey,Randers,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",90.0,55.0,49,0.1401
D. Høegh,Randers,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",98.0,61.0,51,0.1009
R. Orazov,Silkeborg,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",86.0,51.0,51,0.1749
Y. Bakiz,Silkeborg,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",84.0,26.0,55,0.0137
Y. Bakiz,Silkeborg,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",87.0,64.0,57,0.008293
S. Nordli,Randers,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",79.0,40.0,64,0.00426
Y. Bakiz,Silkeborg,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",92.0,47.0,65,0.3702
T. Bany,Randers,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",75.0,35.0,78,0.003124
C. McCowatt,Silkeborg,"Randers - Silkeborg, 0 - 2","August 11, 2024 at 2:00:00 PM GMT+2",85.0,27.0,86,0.0477
K. Ingason,SønderjyskE,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",86.0,37.0,0,0.1186
I. Djantou,SønderjyskE,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",91.0,29.0,1,0.05407
O. Óskarsson,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",90.0,49.0,10,0.248
O. Óskarsson,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",89.0,45.0,16,0.5155
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",97.0,45.0,21,0.2866
K. Ingason,SønderjyskE,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",75.0,29.0,24,0.0208
S. Emini,SønderjyskE,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",80.0,59.0,25,0.01528
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",81.0,29.0,34,0.009412
G. Gocholeishvili,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",77.0,67.0,34,0.008647
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",88.0,37.0,38,0.1723
R. Vinderslev,SønderjyskE,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",87.0,33.0,40,0.03909
M. Garananga,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",95.0,52.0,45,0.3446
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",87.0,62.0,47,0.1472
L. Björklund,SønderjyskE,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",83.0,30.0,50,0.01753
L. Lerager,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",75.0,61.0,54,0.001207
D. Vavro,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",97.0,61.0,55,0.1201
O. Óskarsson,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",93.0,34.0,55,0.1226
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",87.0,57.0,70,0.05339
S. Emini,SønderjyskE,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",92.0,38.0,74,0.04233
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",96.0,66.0,75,0.2354
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",76.0,48.0,75,0.0428
R. Vinderslev,SønderjyskE,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",86.0,71.0,82,0.02184
E. Achouri,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",80.0,28.0,83,0.01553
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",87.0,72.0,85,0.0553
O. Óskarsson,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",85.0,29.0,85,0.07302
M. Elyounoussi,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",90.0,63.0,85,0.4605
O. Óskarsson,København,"SønderjyskE - København, 0 - 2","August 11, 2024 at 6:00:00 PM GMT+2",93.0,60.0,87,0.3426
Serginho,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",89.0,67.0,1,0.07513
Serginho,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",95.0,74.0,2,0.03749
A. Ementa,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",93.0,59.0,7,0.3695
A. Ementa,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",80.0,57.0,12,0.1524
Serginho,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",92.0,69.0,12,0.2488
I. Jensen,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",89.0,62.0,13,0.06748
M. Jiménez,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",75.0,53.0,18,0.01192
O. Ross,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",90.0,52.0,34,0.333
A. Jasson,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",88.0,51.0,38,0.2857
O. Ross,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",85.0,29.0,40,0.01473
I. Jensen,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",79.0,32.0,41,0.002006
Serginho,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",95.0,28.0,45,0.03443
J. Vester,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",92.0,47.0,52,0.2447
J. Iredale,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",87.0,47.0,47,0.2078
J. Vester,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",72.0,44.0,49,0.00732
M. Jørgensen,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",92.0,43.0,53,0.2724
M. Jørgensen,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",79.0,74.0,55,0.01945
K. John,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",86.0,76.0,60,0.001279
Serginho,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",85.0,62.0,68,0.1092
S. Berger,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",84.0,55.0,71,0.128
M. Widell,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",89.0,36.0,71,0.009085
M. Jørgensen,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",90.0,37.0,75,0.1179
M. Jørgensen,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",91.0,36.0,80,0.1142
A. Jasson,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",87.0,49.0,81,0.3958
M. Widell,AaB,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",79.0,38.0,81,0.04574
I. Jensen,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",91.0,44.0,87,0.1388
I. Jensen,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",88.0,27.0,88,0.005125
S. Berger,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",80.0,49.0,90,0.09065
Renato Júnior,Viborg,"Viborg - AaB, 2 - 3","August 12, 2024 at 7:00:00 PM GMT+2",91.0,48.0,92,0.1979
O. Brynhildsen,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",90.0,60.0,2,0.1246
O. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",82.0,58.0,2,0.03324
M. Bech,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",90.0,42.0,2,0.1806
O. Brynhildsen,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",92.0,46.0,3,0.124
D. Emmanouilidis,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",86.0,46.0,10,0.06329
D. Emmanouilidis,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",86.0,32.0,14,0.06791
C. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",86.0,31.0,15,0.02369
A. Rømer,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",91.0,42.0,15,0.1422
E. Chilufya,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",88.0,68.0,19,0.08088
G. Onugkha,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",87.0,53.0,26,0.1952
E. Chilufya,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",83.0,56.0,36,0.2326
O. Sørensen,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",93.0,59.0,38,0.4333
D. Emmanouilidis,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",86.0,32.0,40,0.02514
L. Hetemi,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",72.0,68.0,41,0.0007658
O. Brynhildsen,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",86.0,65.0,47,0.02762
G. Onugkha,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",75.0,46.0,48,0.006166
A. Rømer,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",77.0,47.0,51,0.003879
C. Gammelgaard,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",86.0,65.0,53,0.05118
J. Andersson,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",85.0,55.0,54,0.1496
O. Brynhildsen,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",91.0,37.0,57,0.04647
Franculino Djú,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",94.0,49.0,65,0.1879
M. Juwara,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",90.0,15.0,69,0.01507
G. Onugkha,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",91.0,60.0,71,0.1235
M. Juwara,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",74.0,64.0,76,0.03346
E. Martínez,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",75.0,57.0,77,0.02196
O. Brynhildsen,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",84.0,47.0,79,0.1448
Franculino Djú,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",78.0,68.0,85,0.04006
Y. N'Gbakoto,Vejle,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",77.0,35.0,89,0.01355
D. Osorio,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",75.0,50.0,90,0.0183
A. Rømer,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",85.0,62.0,91,0.1276
Franculino Djú,Midtjylland,"Midtjylland - Vejle, 2 - 0","August 9, 2024 at 7:00:00 PM GMT+2",88.0,29.0,92,0.02644
A. Şimşir,Midtjylland,"Lyngby - Midtjylland, 1 - 2","August 16, 2024 at 7:00:00 PM GMT+2",91.0,75.0,2,0.008055
F. Gytkjær,Lyngby,"Lyngby - Midtjylland, 1 - 2","August 16, 2024 at 7:00:00 PM GMT+2",88.0,50.0,3,0.09376
O. Brynhildsen,Midtjylland,"Lyngby - Midtjylland, 1 - 2","August 16, 2024 at 7:00:00 PM GMT+2",88.0,73.0,5,0.04975
