PLAYER_WYID,MATCHLABEL,total_duels,stoppedprogress_count,recoveredpossession_count,stoppedprogress_percent,recoveredpossession_percent
813127,"AaB U19 - Vejle U19, 1 - 1",8,6,0,75.0,0.0
813127,"Nordsjælland U19 - Vejle U19, 3 - 1",10,10,3,100.0,30.0
813127,"Vejle U19 - Lyngby U19, 3 - 0",1,1,1,100.0,100.0
813127,"Vejle U19 - Randers U19, 3 - 2",5,4,1,80.0,20.0
813127,"Vejle U19 - Silkeborg U19, 0 - 1",2,2,0,100.0,0.0
813133,"AGF U19 - Esbjerg U19, 2 - 1",1,1,0,100.0,0.0
813133,"Esbjerg U19 - Nordsjælland U19, 0 - 5",3,1,1,33.33,33.33
813133,"Esbjerg U19 - OB U19, 2 - 1",2,0,0,0.0,0.0
813133,"Silkeborg U19 - Esbjerg U19, 1 - 1 (P)",1,1,0,100.0,0.0
813151,"AGF U19 - Brøndby U19, 5 - 1",2,1,0,50.0,0.0
813151,"AGF U19 - Esbjerg U19, 2 - 1",1,1,1,100.0,100.0
813151,"AGF U19 - Horsens U19, 3 - 1",7,6,0,85.71,0.0
813151,"AGF U19 - København U19, 0 - 3",8,4,1,50.0,12.5
813151,"AGF U19 - Midtjylland U19, 0 - 1",2,2,1,100.0,50.0
813151,"AGF U19 - Nordsjælland U19, 0 - 1",6,3,2,50.0,33.33
813151,"AGF U19 - OB U19, 2 - 2 (P)",2,0,0,0.0,0.0
813151,"AGF U19 - Silkeborg U19, 1 - 1 (P)",3,2,1,66.67,33.33
813151,"AGF U19 - Sønderjyske U19, 2 - 3",5,3,0,60.0,0.0
813151,"AaB U19 - AGF U19, 2 - 1",3,2,1,66.67,33.33
813151,"Brøndby U19 - AGF U19, 2 - 0",1,0,0,0.0,0.0
813151,"Esbjerg U19 - AGF U19, 1 - 2",7,3,1,42.86,14.29
813151,"Horsens U19 - AGF U19, 1 - 1 (P)",8,4,3,50.0,37.5
813151,"Lyngby U19 - AGF U19, 0 - 1",5,4,1,80.0,20.0
813151,"Midtjylland U19 - AGF U19, 1 - 3",2,1,0,50.0,0.0
813151,"Nordsjælland U19 - AGF U19, 2 - 0",1,0,0,0.0,0.0
813151,"Randers U19 - AGF U19, 3 - 2",5,4,1,80.0,20.0
813151,"SønderjyskE U19 - AGF U19, 1 - 2",1,0,0,0.0,0.0
813154,"Horsens U19 - Silkeborg U19, 3 - 0",4,3,3,75.0,75.0
813418,"AGF U19 - Vejle U19, 1 - 3",7,5,4,71.43,57.14
813418,"Brøndby U19 - Vejle U19, 2 - 1",2,1,1,50.0,50.0
813418,"København U19 - Vejle U19, 2 - 2",6,4,3,66.67,50.0
813418,"Lyngby U19 - Vejle U19, 0 - 1",1,1,1,100.0,100.0
813418,"Midtjylland U19 - Vejle U19, 2 - 1",7,4,2,57.14,28.57
813418,"Nordsjælland U19 - Vejle U19, 3 - 1",1,1,0,100.0,0.0
813418,"SønderjyskE U19 - Vejle U19, 2 - 3",5,4,1,80.0,20.0
813418,"Vejle U19 - Brøndby U19, 1 - 1",1,1,1,100.0,100.0
813418,"Vejle U19 - Esbjerg U19, 4 - 4 (E)",4,3,2,75.0,50.0
813418,"Vejle U19 - Horsens U19, 1 - 0",1,1,0,100.0,0.0
813418,"Vejle U19 - OB U19, 0 - 1",2,1,0,50.0,0.0
813418,"Vejle U19 - Randers U19, 3 - 2",1,1,0,100.0,0.0
813418,"Vejle U19 - Silkeborg U19, 0 - 1",1,1,0,100.0,0.0
813418,"Vejle U19 - Sønderjyske U19, 1 - 3",4,4,1,100.0,25.0
813589,"AaB U19 - AGF U19, 2 - 1",9,3,1,33.33,11.11
813589,"AaB U19 - Brøndby U19, 2 - 1",5,4,1,80.0,20.0
813589,"AaB U19 - København U19, 2 - 1",1,0,0,0.0,0.0
813589,"AaB U19 - Lyngby U19, 2 - 0",2,1,1,50.0,50.0
813589,"AaB U19 - Nordsjælland U19, 4 - 2",3,0,0,0.0,0.0
813589,"AaB U19 - OB U19, 1 - 0",2,0,0,0.0,0.0
813589,"AaB U19 - Randers U19, 0 - 3",2,0,0,0.0,0.0
813589,"AaB U19 - Silkeborg U19, 4 - 2",1,1,1,100.0,100.0
813589,"AaB U19 - SønderjyskE U19, 1 - 1",2,1,1,50.0,50.0
813589,"AaB U19 - Vejle U19, 1 - 1",3,3,1,100.0,33.33
813589,"Brøndby U19 - AaB U19, 5 - 0",2,1,0,50.0,0.0
813589,"Esbjerg U19 - AaB U19, 1 - 4",1,0,0,0.0,0.0
813589,"Horsens U19 - AaB U19, 1 - 3",2,0,0,0.0,0.0
813589,"København U19 - AaB U19, 3 - 4",2,1,1,50.0,50.0
813589,"Lyngby U19 - AaB U19, 1 - 2",3,1,0,33.33,0.0
813589,"Midtjylland U19 - AaB U19, 6 - 1",3,1,1,33.33,33.33
813589,"Nordsjælland U19 - AaB U19, 2 - 0",1,1,1,100.0,100.0
813589,"OB U19 - AaB U19, 4 - 4",3,2,1,66.67,33.33
813589,"Randers U19 - AaB U19, 3 - 2",2,1,0,50.0,0.0
813589,"Vejle U19 - AaB U19, 1 - 1",6,2,0,33.33,0.0
814414,"AGF U19 - Randers U19, 5 - 2",1,1,1,100.0,100.0
814414,"Midtjylland U19 - Randers U19, 1 - 2",1,1,1,100.0,100.0
814414,"Nordsjælland U19 - Randers U19, 2 - 0",1,1,1,100.0,100.0
814414,"Randers U19 - Esbjerg U19, 1 - 2",5,2,0,40.0,0.0
814414,"Randers U19 - Horsens U19, 2 - 1",4,1,0,25.0,0.0
814414,"Randers U19 - OB U19, 1 - 5",6,4,3,66.67,50.0
814414,"Randers U19 - Vejle U19, 0 - 1",2,1,1,50.0,50.0
815035,"AaB U19 - Nordsjælland U19, 4 - 2",1,0,0,0.0,0.0
815035,"Nordsjælland U19 - Lyngby U19, 3 - 2",1,0,0,0.0,0.0
815035,"OB U19 - Nordsjælland U19, 0 - 0 (P)",1,1,1,100.0,100.0
815708,"AGF U19 - Brøndby U19, 5 - 1",1,1,0,100.0,0.0
815708,"AaB U19 - Brøndby U19, 2 - 1",12,3,1,25.0,8.33
815708,"Brøndby U19 - AaB U19, 5 - 0",6,5,2,83.33,33.33
815708,"Brøndby U19 - Esbjerg U19, 4 - 4 (P)",3,2,1,66.67,33.33
815708,"Brøndby U19 - Horsens U19, 2 - 3",9,8,4,88.89,44.44
815708,"Brøndby U19 - Lyngby U19, 4 - 1",9,6,3,66.67,33.33
815708,"Brøndby U19 - Midtjylland U19, 4 - 0",3,3,3,100.0,100.0
815708,"Brøndby U19 - Nordsjælland U19, 1 - 0",8,6,1,75.0,12.5
815708,"Brøndby U19 - OB U19, 2 - 4",15,7,3,46.67,20.0
815708,"Brøndby U19 - Randers U19, 5 - 2",4,2,0,50.0,0.0
815708,"Brøndby U19 - SønderjyskE U19, 5 - 2",4,3,2,75.0,50.0
815708,"Brøndby U19 - Vejle U19, 2 - 1",6,4,3,66.67,50.0
815708,"Esbjerg U19 - Brøndby U19, 4 - 2",5,3,1,60.0,20.0
815708,"Horsens U19 - Brøndby U19, 2 - 1",6,3,0,50.0,0.0
815708,"Nordsjælland U19 - Brøndby U19, 1 - 0",6,5,1,83.33,16.67
815708,"OB U19 - Brøndby U19, 2 - 0",1,1,0,100.0,0.0
815708,"Sønderjyske U19 - Brøndby U19, 2 - 1",6,4,0,66.67,0.0
815708,"Vejle U19 - Brøndby U19, 1 - 1",9,6,2,66.67,22.22
817235,"Brøndby U19 - Silkeborg U19, 2 - 3",9,6,3,66.67,33.33
817235,"Silkeborg U19 - Brøndby U19, 3 - 1",9,4,1,44.44,11.11
817235,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",5,4,3,80.0,60.0
817235,"Silkeborg U19 - Lyngby U19, 2 - 2 (P)",2,1,0,50.0,0.0
817235,"Silkeborg U19 - Midtjylland U19, 1 - 5",4,1,0,25.0,0.0
817235,"Silkeborg U19 - Randers U19, 2 - 0",1,1,0,100.0,0.0
817954,"AaB U19 - Midtjylland U19, 0 - 0 (P)",4,2,0,50.0,0.0
818717,"Lyngby U19 - OB U19, 1 - 2",1,1,0,100.0,0.0
818717,"Nordsjælland U19 - OB U19, 0 - 0",2,1,1,50.0,50.0
818717,"OB U19 - AaB U19, 4 - 4",3,0,0,0.0,0.0
818717,"OB U19 - Brøndby U19, 2 - 0",1,0,0,0.0,0.0
818717,"OB U19 - København U19, 3 - 2",1,0,0,0.0,0.0
818717,"Silkeborg U19 - OB U19, 2 - 3",5,3,0,60.0,0.0
821112,"AGF U19 - Brøndby U19, 5 - 1",5,3,0,60.0,0.0
821112,"Brøndby U19 - AGF U19, 2 - 0",4,4,1,100.0,25.0
821112,"Brøndby U19 - Horsens U19, 2 - 3",1,1,0,100.0,0.0
821112,"Brøndby U19 - København U19, 3 - 0",9,6,2,66.67,22.22
821112,"Brøndby U19 - Lyngby U19, 4 - 1",1,0,0,0.0,0.0
821112,"Brøndby U19 - Nordsjælland U19, 1 - 0",12,10,3,83.33,25.0
821112,"Brøndby U19 - Silkeborg U19, 2 - 3",3,1,0,33.33,0.0
821112,"Brøndby U19 - SønderjyskE U19, 5 - 2",1,1,0,100.0,0.0
821112,"Brøndby U19 - Vejle U19, 2 - 1",8,7,5,87.5,62.5
821112,"Esbjerg U19 - Brøndby U19, 4 - 2",2,1,1,50.0,50.0
821112,"Horsens U19 - Brøndby U19, 2 - 1",9,5,1,55.56,11.11
821112,"København U19 - Brøndby U19, 2 - 2 (P)",4,3,0,75.0,0.0
821112,"Lyngby U19 - Brøndby U19, 0 - 2",10,5,1,50.0,10.0
821112,"Midtjylland U19 - Brøndby U19, 4 - 2",1,1,0,100.0,0.0
821112,"Nordsjælland U19 - Brøndby U19, 1 - 0",1,1,0,100.0,0.0
821112,"OB U19 - Brøndby U19, 2 - 0",7,4,1,57.14,14.29
821112,"Randers U19 - Brøndby U19, 3 - 2",9,3,3,33.33,33.33
821112,"Silkeborg U19 - Brøndby U19, 3 - 1",7,4,1,57.14,14.29
821112,"Sønderjyske U19 - Brøndby U19, 2 - 1",4,2,0,50.0,0.0
821112,"Vejle U19 - Brøndby U19, 1 - 1",1,1,0,100.0,0.0
821146,"Horsens U19 - Randers U19, 1 - 0",4,2,0,50.0,0.0
821146,"Midtjylland U19 - Horsens U19, 5 - 0",2,2,1,100.0,50.0
821146,"Sønderjyske U19 - Horsens U19, 3 - 2",9,4,1,44.44,11.11
824660,"AGF U19 - Vejle U19, 1 - 3",2,2,2,100.0,100.0
824660,"AaB U19 - Vejle U19, 1 - 1",6,3,1,50.0,16.67
824660,"Brøndby U19 - Vejle U19, 2 - 1",3,2,0,66.67,0.0
824660,"Horsens U19 - Vejle U19, 3 - 1",2,0,0,0.0,0.0
824660,"København U19 - Vejle U19, 2 - 2",3,2,1,66.67,33.33
824660,"Midtjylland U19 - Vejle U19, 2 - 1",1,0,0,0.0,0.0
824660,"Nordsjælland U19 - Vejle U19, 3 - 1",4,4,1,100.0,25.0
824660,"Vejle U19 - Esbjerg U19, 4 - 4 (E)",1,1,0,100.0,0.0
824660,"Vejle U19 - Lyngby U19, 3 - 0",1,0,0,0.0,0.0
824660,"Vejle U19 - OB U19, 0 - 1",6,4,0,66.67,0.0
824660,"Vejle U19 - Randers U19, 3 - 2",2,0,0,0.0,0.0
824660,"Vejle U19 - Silkeborg U19, 0 - 1",2,1,0,50.0,0.0
825228,"AGF U19 - Nordsjælland U19, 0 - 1",1,1,1,100.0,100.0
825228,"AaB U19 - Nordsjælland U19, 4 - 2",3,3,0,100.0,0.0
825228,"Brøndby U19 - Nordsjælland U19, 1 - 0",2,2,0,100.0,0.0
825228,"Esbjerg U19 - Nordsjælland U19, 0 - 5",2,1,0,50.0,0.0
825228,"København U19 - Nordsjælland U19, 2 - 2 (P)",1,0,0,0.0,0.0
825228,"Lyngby U19 - Nordsjælland U19, 4 - 2",2,1,1,50.0,50.0
825228,"Midtjylland U19 - Nordsjælland U19, 1 - 1 (P)",1,0,0,0.0,0.0
825228,"Nordsjælland U19 - AGF U19, 2 - 0",4,2,0,50.0,0.0
825228,"Nordsjælland U19 - AaB U19, 2 - 0",4,1,0,25.0,0.0
825228,"Nordsjælland U19 - Esbjerg U19, 3 - 1",1,1,0,100.0,0.0
825228,"Nordsjælland U19 - Horsens U19, 3 - 0",1,1,0,100.0,0.0
825228,"Nordsjælland U19 - København U19, 4 - 0",4,3,1,75.0,25.0
825228,"Nordsjælland U19 - Lyngby U19, 3 - 2",2,0,0,0.0,0.0
825228,"Nordsjælland U19 - Midtjylland U19, 0 - 0",3,2,0,66.67,0.0
825228,"Nordsjælland U19 - OB U19, 0 - 0",1,1,0,100.0,0.0
825228,"Nordsjælland U19 - Randers U19, 2 - 0",2,1,0,50.0,0.0
825228,"Nordsjælland U19 - Silkeborg U19, 3 - 0",1,1,0,100.0,0.0
825228,"Nordsjælland U19 - SønderjyskE U19, 3 - 0",1,0,0,0.0,0.0
825228,"Nordsjælland U19 - Vejle U19, 3 - 1",1,1,0,100.0,0.0
825228,"OB U19 - Nordsjælland U19, 0 - 0 (P)",3,2,0,66.67,0.0
825228,"Randers U19 - Nordsjælland U19, 2 - 1",1,1,0,100.0,0.0
825228,"Sønderjyske U19 - Nordsjælland U19, 3 - 4",2,1,0,50.0,0.0
825228,"Vejle U19 - Nordsjælland U19, 1 - 0",2,2,0,100.0,0.0
825237,"AGF U19 - Randers U19, 5 - 2",3,1,0,33.33,0.0
825237,"Brøndby U19 - Randers U19, 5 - 2",5,2,1,40.0,20.0
825237,"Esbjerg U19 - Randers U19, 1 - 2",1,0,0,0.0,0.0
825237,"København U19 - Randers U19, 5 - 1",6,2,0,33.33,0.0
825237,"Lyngby U19 - Randers U19, 2 - 2",5,4,2,80.0,40.0
825237,"Midtjylland U19 - Randers U19, 1 - 2",3,2,1,66.67,33.33
825237,"Nordsjælland U19 - Randers U19, 2 - 0",3,3,0,100.0,0.0
825237,"Randers U19 - Esbjerg U19, 1 - 2",2,0,0,0.0,0.0
825237,"Randers U19 - Horsens U19, 2 - 1",3,1,1,33.33,33.33
825237,"Randers U19 - København U19, 1 - 1",4,2,0,50.0,0.0
825237,"Randers U19 - Midtjylland U19, 1 - 2",1,0,0,0.0,0.0
825237,"Randers U19 - Nordsjælland U19, 2 - 1",2,2,1,100.0,50.0
825237,"Randers U19 - OB U19, 1 - 5",4,1,0,25.0,0.0
825237,"Randers U19 - Silkeborg U19, 1 - 0",3,1,0,33.33,0.0
826077,"Vejle U19 - Silkeborg U19, 0 - 1",9,7,4,77.78,44.44
827347,"København U19 - AGF U19, 1 - 3",2,1,2,50.0,100.0
827347,"København U19 - AaB U19, 3 - 4",2,2,0,100.0,0.0
827347,"København U19 - Horsens U19, 5 - 0",4,3,2,75.0,50.0
827347,"København U19 - Nordsjælland U19, 2 - 2 (P)",2,0,0,0.0,0.0
827347,"København U19 - Randers U19, 5 - 1",7,4,1,57.14,14.29
827347,"København U19 - Sønderjyske U19, 3 - 2",4,4,0,100.0,0.0
827347,"København U19 - Vejle U19, 2 - 2",3,3,1,100.0,33.33
827347,"Lyngby U19 - København U19, 3 - 3 (P)",2,2,0,100.0,0.0
827347,"Nordsjælland U19 - København U19, 4 - 0",1,1,0,100.0,0.0
827362,"AGF U19 - AaB U19, 1 - 2",2,2,0,100.0,0.0
827362,"AGF U19 - Esbjerg U19, 2 - 1",1,1,1,100.0,100.0
827362,"AGF U19 - Horsens U19, 3 - 1",1,0,0,0.0,0.0
827362,"AGF U19 - Silkeborg U19, 1 - 1 (P)",4,3,1,75.0,25.0
827362,"AGF U19 - Sønderjyske U19, 2 - 3",2,1,0,50.0,0.0
827362,"AGF U19 - Vejle U19, 1 - 3",1,0,0,0.0,0.0
827362,"København U19 - AGF U19, 1 - 3",4,2,1,50.0,25.0
827362,"Lyngby U19 - AGF U19, 0 - 1",5,4,1,80.0,20.0
827362,"Randers U19 - AGF U19, 3 - 2",3,2,1,66.67,33.33
828104,"AGF U19 - AaB U19, 1 - 2",9,6,0,66.67,0.0
828104,"AGF U19 - Brøndby U19, 5 - 1",6,5,3,83.33,50.0
828104,"AGF U19 - Esbjerg U19, 2 - 1",2,0,0,0.0,0.0
828104,"AGF U19 - Horsens U19, 3 - 1",3,1,1,33.33,33.33
828104,"AGF U19 - København U19, 0 - 3",7,5,2,71.43,28.57
828104,"AGF U19 - Lyngby U19, 1 - 1 (E)",5,2,2,40.0,40.0
828104,"AGF U19 - Midtjylland U19, 0 - 1",6,4,2,66.67,33.33
828104,"AGF U19 - Nordsjælland U19, 0 - 1",3,3,0,100.0,0.0
828104,"AGF U19 - Silkeborg U19, 1 - 1 (P)",7,5,2,71.43,28.57
828104,"AGF U19 - Vejle U19, 1 - 3",7,5,0,71.43,0.0
828104,"Brøndby U19 - AGF U19, 2 - 0",6,3,1,50.0,16.67
828104,"Esbjerg U19 - AGF U19, 1 - 2",6,4,2,66.67,33.33
828104,"Horsens U19 - AGF U19, 1 - 1 (P)",6,5,2,83.33,33.33
828104,"København U19 - AGF U19, 1 - 3",4,4,2,100.0,50.0
828104,"Lyngby U19 - AGF U19, 0 - 1",16,9,2,56.25,12.5
828104,"Midtjylland U19 - AGF U19, 1 - 3",9,7,2,77.78,22.22
828104,"Randers U19 - AGF U19, 3 - 2",8,6,4,75.0,50.0
828104,"Vejle U19 - AGF U19, 2 - 2 (P)",5,4,2,80.0,40.0
831766,"Brøndby U19 - Midtjylland U19, 4 - 0",1,0,0,0.0,0.0
831769,"Brøndby U19 - Randers U19, 5 - 2",13,8,1,61.54,7.69
831769,"Esbjerg U19 - Randers U19, 1 - 2",6,4,2,66.67,33.33
831769,"Horsens U19 - Randers U19, 1 - 0",7,6,3,85.71,42.86
831769,"København U19 - Randers U19, 5 - 1",5,5,0,100.0,0.0
831769,"Lyngby U19 - Randers U19, 2 - 2",6,2,1,33.33,16.67
831769,"OB U19 - Randers U19, 0 - 0",3,2,0,66.67,0.0
831769,"Randers U19 - AGF U19, 3 - 2",10,8,4,80.0,40.0
831769,"Randers U19 - AaB U19, 3 - 2",3,1,0,33.33,0.0
831769,"Randers U19 - Brøndby U19, 3 - 2",6,4,1,66.67,16.67
831769,"Randers U19 - Midtjylland U19, 1 - 2",8,2,0,25.0,0.0
831769,"Randers U19 - Nordsjælland U19, 2 - 1",7,3,2,42.86,28.57
831769,"Randers U19 - Silkeborg U19, 1 - 0",11,8,0,72.73,0.0
831769,"Sønderjyske U19 - Randers U19, 1 - 2",5,3,1,60.0,20.0
831769,"Vejle U19 - Randers U19, 3 - 2",5,2,1,40.0,20.0
831998,"AGF U19 - København U19, 0 - 3",2,0,0,0.0,0.0
831998,"Esbjerg U19 - København U19, 3 - 1",2,1,0,50.0,0.0
831998,"København U19 - AGF U19, 1 - 3",4,3,2,75.0,50.0
831998,"København U19 - AaB U19, 3 - 4",3,3,0,100.0,0.0
831998,"København U19 - Horsens U19, 5 - 0",1,0,0,0.0,0.0
831998,"København U19 - Midtjylland U19, 0 - 2",1,1,1,100.0,100.0
831998,"København U19 - Nordsjælland U19, 2 - 2 (P)",8,4,1,50.0,12.5
831998,"København U19 - Randers U19, 5 - 1",7,7,1,100.0,14.29
831998,"København U19 - Vejle U19, 2 - 2",2,2,0,100.0,0.0
831998,"Lyngby U19 - København U19, 3 - 3 (P)",1,1,0,100.0,0.0
831998,"Nordsjælland U19 - København U19, 4 - 0",4,1,1,25.0,25.0
831998,"OB U19 - København U19, 3 - 2",11,9,2,81.82,18.18
831998,"Silkeborg U19 - København U19, 3 - 3 (P)",3,2,1,66.67,33.33
834570,"AGF U19 - Horsens U19, 3 - 1",2,2,1,100.0,50.0
834570,"Brøndby U19 - Horsens U19, 2 - 3",4,2,1,50.0,25.0
834570,"Horsens U19 - Esbjerg U19, 2 - 0",2,1,1,50.0,50.0
834570,"Horsens U19 - København U19, 1 - 1 (P)",3,0,0,0.0,0.0
834570,"Horsens U19 - OB U19, 0 - 3",1,1,1,100.0,100.0
834570,"Horsens U19 - Silkeborg U19, 3 - 0",1,1,0,100.0,0.0
834570,"Horsens U19 - SønderjyskE U19, 3 - 1",1,1,0,100.0,0.0
834570,"Midtjylland U19 - Horsens U19, 5 - 0",1,1,0,100.0,0.0
834570,"Nordsjælland U19 - Horsens U19, 3 - 0",1,1,0,100.0,0.0
834570,"OB U19 - Horsens U19, 2 - 0",1,1,0,100.0,0.0
835759,"Esbjerg U19 - AGF U19, 1 - 2",3,2,1,66.67,33.33
835759,"Esbjerg U19 - Nordsjælland U19, 0 - 5",3,2,0,66.67,0.0
835759,"Esbjerg U19 - Randers U19, 1 - 2",5,3,1,60.0,20.0
835759,"Esbjerg U19 - SønderjyskE U19, 2 - 0",2,1,0,50.0,0.0
835759,"København U19 - Esbjerg U19, 9 - 1",10,7,2,70.0,20.0
835759,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",11,4,0,36.36,0.0
835759,"OB U19 - Esbjerg U19, 3 - 1",4,2,1,50.0,25.0
835759,"Silkeborg U19 - Esbjerg U19, 1 - 1 (P)",7,7,1,100.0,14.29
837776,"Nordsjælland U19 - Randers U19, 2 - 0",2,1,1,50.0,50.0
837776,"Randers U19 - Vejle U19, 0 - 1",1,1,0,100.0,0.0
841159,"AaB U19 - Midtjylland U19, 0 - 0 (P)",3,1,0,33.33,0.0
841159,"Esbjerg U19 - AaB U19, 1 - 4",6,4,1,66.67,16.67
841203,"AaB U19 - AGF U19, 2 - 1",1,1,0,100.0,0.0
841203,"AaB U19 - Randers U19, 0 - 3",6,4,2,66.67,33.33
841203,"Nordsjælland U19 - AaB U19, 2 - 0",2,1,0,50.0,0.0
842144,"AaB U19 - Silkeborg U19, 4 - 2",2,2,0,100.0,0.0
842144,"Silkeborg U19 - Horsens U19, 1 - 1 (P)",1,1,0,100.0,0.0
844652,"AGF U19 - AaB U19, 1 - 2",10,5,3,50.0,30.0
844660,"Horsens U19 - Randers U19, 1 - 0",4,2,1,50.0,25.0
844693,"AGF U19 - Nordsjælland U19, 0 - 1",10,6,2,60.0,20.0
844693,"AaB U19 - Nordsjælland U19, 4 - 2",10,7,2,70.0,20.0
844693,"Brøndby U19 - Nordsjælland U19, 1 - 0",11,7,4,63.64,36.36
844693,"Esbjerg U19 - Nordsjælland U19, 0 - 5",2,1,0,50.0,0.0
844693,"København U19 - Nordsjælland U19, 2 - 2 (P)",6,1,0,16.67,0.0
844693,"Lyngby U19 - Nordsjælland U19, 4 - 2",11,7,2,63.64,18.18
844693,"Midtjylland U19 - Nordsjælland U19, 1 - 1 (P)",9,4,2,44.44,22.22
844693,"Nordsjælland U19 - AGF U19, 2 - 0",8,4,1,50.0,12.5
844693,"Nordsjælland U19 - AaB U19, 2 - 0",4,0,1,0.0,25.0
844693,"Nordsjælland U19 - Brøndby U19, 1 - 0",5,4,1,80.0,20.0
844693,"Nordsjælland U19 - Esbjerg U19, 3 - 1",4,1,0,25.0,0.0
844693,"Nordsjælland U19 - Horsens U19, 3 - 0",3,3,1,100.0,33.33
844693,"Nordsjælland U19 - København U19, 4 - 0",2,2,1,100.0,50.0
844693,"Nordsjælland U19 - Lyngby U19, 3 - 2",7,5,1,71.43,14.29
844693,"Nordsjælland U19 - OB U19, 0 - 0",5,1,0,20.0,0.0
844693,"Nordsjælland U19 - Randers U19, 2 - 0",12,6,2,50.0,16.67
844693,"Nordsjælland U19 - Silkeborg U19, 3 - 0",4,2,1,50.0,25.0
844693,"Nordsjælland U19 - SønderjyskE U19, 3 - 0",3,1,0,33.33,0.0
844693,"Nordsjælland U19 - Vejle U19, 3 - 1",14,7,3,50.0,21.43
844693,"OB U19 - Nordsjælland U19, 0 - 0 (P)",2,0,0,0.0,0.0
844693,"Randers U19 - Nordsjælland U19, 2 - 1",6,2,1,33.33,16.67
844693,"Silkeborg U19 - Nordsjælland U19, 0 - 0 (P)",10,4,1,40.0,10.0
844693,"Sønderjyske U19 - Nordsjælland U19, 3 - 4",6,3,0,50.0,0.0
844693,"Vejle U19 - Nordsjælland U19, 1 - 0",1,1,0,100.0,0.0
845253,"AGF U19 - AaB U19, 1 - 2",8,3,0,37.5,0.0
845253,"AGF U19 - Esbjerg U19, 2 - 1",1,1,0,100.0,0.0
845253,"AGF U19 - Horsens U19, 3 - 1",4,2,1,50.0,25.0
845253,"AGF U19 - Silkeborg U19, 1 - 1 (P)",4,1,1,25.0,25.0
845253,"AGF U19 - Vejle U19, 1 - 3",2,1,0,50.0,0.0
845253,"Brøndby U19 - AGF U19, 2 - 0",1,1,0,100.0,0.0
845253,"København U19 - AGF U19, 1 - 3",1,0,0,0.0,0.0
845253,"Lyngby U19 - AGF U19, 0 - 1",2,1,1,50.0,50.0
845253,"Midtjylland U19 - AGF U19, 1 - 3",4,3,1,75.0,25.0
845253,"Nordsjælland U19 - AGF U19, 2 - 0",2,1,1,50.0,50.0
845253,"Randers U19 - AGF U19, 3 - 2",2,2,0,100.0,0.0
845791,"Lyngby U19 - Esbjerg U19, 1 - 1 (P)",1,0,0,0.0,0.0
845791,"Lyngby U19 - SønderjyskE U19, 4 - 3",6,2,2,33.33,33.33
845791,"Lyngby U19 - Vejle U19, 0 - 1",6,4,2,66.67,33.33
845791,"Midtjylland U19 - Lyngby U19, 11 - 1",7,5,3,71.43,42.86
845791,"OB U19 - Lyngby U19, 2 - 0",1,1,1,100.0,100.0
845876,"AGF U19 - Sønderjyske U19, 2 - 3",8,3,1,37.5,12.5
845876,"AaB U19 - SønderjyskE U19, 1 - 1",3,1,1,33.33,33.33
845876,"København U19 - Sønderjyske U19, 3 - 2",7,6,2,85.71,28.57
845876,"OB U19 - Sønderjyske U19, 1 - 0",8,7,1,87.5,12.5
845876,"Sønderjyske U19 - Brøndby U19, 2 - 1",6,2,1,33.33,16.67
845876,"Sønderjyske U19 - Esbjerg U19, 2 - 0",3,2,1,66.67,33.33
845876,"Sønderjyske U19 - Horsens U19, 3 - 2",4,4,2,100.0,50.0
845876,"Sønderjyske U19 - Lyngby U19, 3 - 1",6,2,1,33.33,16.67
845876,"Sønderjyske U19 - Midtjylland U19, 3 - 5",7,5,4,71.43,57.14
845876,"Sønderjyske U19 - Nordsjælland U19, 3 - 4",6,2,2,33.33,33.33
845876,"Sønderjyske U19 - Randers U19, 1 - 2",5,5,0,100.0,0.0
845876,"Sønderjyske U19 - Silkeborg U19, 1 - 1 (P)",4,3,0,75.0,0.0
845876,"Vejle U19 - Sønderjyske U19, 1 - 3",8,6,2,75.0,25.0
846717,"OB U19 - København U19, 3 - 2",1,0,0,0.0,0.0
846717,"Silkeborg U19 - OB U19, 2 - 3",6,5,0,83.33,0.0
846720,"Brøndby U19 - Vejle U19, 2 - 1",7,3,0,42.86,0.0
846720,"Horsens U19 - Vejle U19, 3 - 1",3,2,1,66.67,33.33
846720,"København U19 - Vejle U19, 2 - 2",9,5,2,55.56,22.22
846720,"Midtjylland U19 - Vejle U19, 2 - 1",13,8,2,61.54,15.38
846720,"Nordsjælland U19 - Vejle U19, 3 - 1",13,6,3,46.15,23.08
846720,"Randers U19 - Vejle U19, 0 - 1",5,1,0,20.0,0.0
846720,"SønderjyskE U19 - Vejle U19, 2 - 3",4,2,0,50.0,0.0
846720,"Vejle U19 - AGF U19, 2 - 2 (P)",8,6,0,75.0,0.0
846720,"Vejle U19 - Horsens U19, 1 - 0",8,4,1,50.0,12.5
846720,"Vejle U19 - OB U19, 0 - 1",11,4,1,36.36,9.09
846720,"Vejle U19 - Randers U19, 3 - 2",2,0,0,0.0,0.0
846720,"Vejle U19 - Silkeborg U19, 0 - 1",6,5,2,83.33,33.33
846720,"Vejle U19 - Sønderjyske U19, 1 - 3",1,0,0,0.0,0.0
847141,"AaB U19 - AGF U19, 2 - 1",1,0,0,0.0,0.0
