id,player.name,player.id,team.name,matchId,pass.recipient.name,pass.accurate,label,date,minute,second,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,shot.xg,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.name,possession.attack.xg
2264552883,T. Lykkebak,679299,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,11,,,,,duel,['aerial_duel'],26.0,22.0,,,,,,[],7.0,3.0,5.0,41.0,29.0,0.0,Vejle U19,
2264552884,A. Muhammad,966095,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,13,,,,,duel,['loose_ball_duel'],33.0,3.0,,,,,,[],7.0,4.0,5.0,41.0,29.0,0.0,Vejle U19,
2264553201,M. McCoy,624752,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,14,,,,,duel,['loose_ball_duel'],67.0,97.0,,,,,,[],7.0,5.0,5.0,41.0,29.0,0.0,Vejle U19,
2264553202,,0,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,15,,,,,game_interruption,['ball_out'],71.0,100.0,,,,,,[],7.0,6.0,5.0,41.0,29.0,0.0,Vejle U19,
2264553203,M. McCoy,624752,OB U19,5605874,J. Askou,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,19,,,,,throw_in,[],68.0,100.0,56.0,87.0,,,,"['attack', 'throw_in']",12.0,0.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553205,J. Askou,679238,OB U19,5605874,D. Amtrup,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,24,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",56.0,87.0,41.0,36.0,,,,"['attack', 'throw_in']",12.0,1.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553207,D. Amtrup,764618,OB U19,5605874,Noah Barholt Rasmussen,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,27,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",41.0,36.0,46.0,18.0,,,,"['attack', 'throw_in']",12.0,2.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553209,Noah Barholt Rasmussen,766643,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,28,,,,,touch,['carry'],46.0,18.0,,,53.0,7.0,,"['attack', 'throw_in']",12.0,3.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553211,Noah Barholt Rasmussen,766643,OB U19,5605874,M. Andersen,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,30,,,,,pass,"['forward_pass', 'short_or_medium_pass']",53.0,7.0,59.0,10.0,,,,"['attack', 'throw_in']",12.0,4.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553213,M. Andersen,678651,OB U19,5605874,Noah Barholt Rasmussen,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,32,,,,,pass,"['back_pass', 'short_or_medium_pass']",59.0,10.0,43.0,12.0,,,,"['attack', 'throw_in']",12.0,5.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553214,Noah Barholt Rasmussen,766643,OB U19,5605874,D. Amtrup,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,35,,,,,pass,"['back_pass', 'short_or_medium_pass']",43.0,12.0,22.0,33.0,,,,"['attack', 'throw_in']",12.0,6.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553215,D. Amtrup,764618,OB U19,5605874,J. Askou,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,37,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",22.0,33.0,22.0,80.0,,,,"['attack', 'throw_in']",12.0,7.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553216,J. Askou,679238,OB U19,5605874,M. McCoy,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,39,,,,,pass,"['forward_pass', 'short_or_medium_pass']",22.0,80.0,36.0,87.0,,,,"['attack', 'throw_in']",12.0,8.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553217,M. McCoy,624752,OB U19,5605874,M. Søfeldt Nielsen,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,43,,,,,pass,"['lateral_pass', 'progressive_pass', 'short_or_medium_pass']",36.0,87.0,53.0,54.0,,,,"['attack', 'throw_in']",12.0,9.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553220,M. Søfeldt Nielsen,678652,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,44,,,,,touch,['loss'],53.0,54.0,,,,,,"['attack', 'throw_in']",12.0,10.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264552890,A. Sønderskov,638043,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,45,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery']",51.0,43.0,,,,,,"['attack', 'throw_in']",12.0,11.0,68.0,100.0,49.0,57.0,OB U19,0.0
2264553222,M. Søfeldt Nielsen,678652,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,46,,,,,duel,"['ground_duel', 'offensive_duel']",49.0,57.0,,,,,,,,,,,,,,
2264552894,S. Ravn,750681,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,49,,,,,duel,"['foul_suffered', 'ground_duel', 'loss', 'offensive_duel']",51.0,50.0,,,,,,,,,,,,,,
2264553224,M. McCoy,624752,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,49,,,,,duel,"['defensive_duel', 'ground_duel']",49.0,50.0,,,,,,,,,,,,,,
2264553225,M. McCoy,624752,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,51,,,,,infraction,['foul'],49.0,48.0,,,,,,,,,,,,,,
2264552895,S. Ravn,750681,Vejle U19,5605874,T. Lykkebak,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,53,,,,,free_kick,[],55.0,55.0,69.0,19.0,,,,"['set_piece_attack', 'attack', 'free_kick']",6.0,0.0,55.0,55.0,88.0,32.0,Vejle U19,0.068
2264552899,T. Lykkebak,679299,Vejle U19,5605874,M. Udengaard,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,56,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",69.0,19.0,84.0,17.0,,,,"['set_piece_attack', 'attack', 'free_kick']",6.0,1.0,55.0,55.0,88.0,32.0,Vejle U19,0.068
2264552900,M. Udengaard,679293,Vejle U19,5605874,A. Muhammad,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,58,,,,,pass,"['cross', 'deep_completed_cross', 'key_pass', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass', 'shot_assist']",84.0,17.0,90.0,37.0,,,,"['set_piece_attack', 'attack', 'free_kick']",6.0,2.0,55.0,55.0,88.0,32.0,Vejle U19,0.068
2264552906,A. Muhammad,966095,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,59,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",90.0,37.0,,,,,,"['set_piece_attack', 'attack', 'free_kick']",6.0,3.0,55.0,55.0,88.0,32.0,Vejle U19,0.068
2264553229,J. Askou,679238,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",50,59,,,,,duel,"['defensive_duel', 'ground_duel']",10.0,63.0,,,,,,"['set_piece_attack', 'attack', 'free_kick']",6.0,4.0,55.0,55.0,88.0,32.0,Vejle U19,0.068
2264552908,A. Muhammad,966095,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,0,,,,,shot,"['opportunity', 'touch_in_box']",88.0,32.0,,,,,0.06798,"['set_piece_attack', 'attack', 'free_kick']",6.0,5.0,55.0,55.0,88.0,32.0,Vejle U19,0.068
2264553230,,0,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,2,,,,,game_interruption,['ball_out'],0.0,22.0,,,,,,,,,,,,,,
2264553233,D. Amtrup,764618,OB U19,5605874,T. Elnegaard,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,23,,,,,goal_kick,[],0.0,37.0,6.0,49.0,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,0.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264553236,T. Elnegaard,797369,OB U19,5605874,M. Søfeldt Nielsen,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,26,,,,,pass,"['forward_pass', 'long_pass', 'progressive_pass']",6.0,49.0,51.0,54.0,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,1.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264553237,M. Søfeldt Nielsen,678652,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,29,,,,,duel,"['ground_duel', 'offensive_duel']",51.0,54.0,,,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,2.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264552915,A. Klaster,765985,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,29,,,,,duel,"['defensive_duel', 'ground_duel']",49.0,46.0,,,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,3.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264553238,M. Søfeldt Nielsen,678652,OB U19,5605874,M. Andersen,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,32,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",43.0,45.0,56.0,14.0,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,4.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264553240,M. Andersen,678651,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,34,,,,,touch,[],56.0,14.0,,,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,5.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264552918,S. Ravn,750681,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,37,,,,,duel,"['defensive_duel', 'ground_duel']",24.0,75.0,,,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,6.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264553244,M. Andersen,678651,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,38,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",76.0,25.0,,,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,7.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264553248,M. Andersen,678651,OB U19,5605874,M. McCoy,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,40,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",76.0,34.0,75.0,88.0,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,8.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264553250,M. McCoy,624752,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,43,,,,,touch,[],75.0,88.0,,,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,9.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264553252,M. McCoy,624752,OB U19,5605874,H. Rasmussen,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,46,,,,,pass,"['cross', 'deep_completed_cross', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass']",88.0,91.0,89.0,68.0,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,10.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264553255,H. Rasmussen,766317,OB U19,5605874,G. Knudsen,False,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,46,,,,,pass,"['head_pass', 'lateral_pass', 'short_or_medium_pass', 'touch_in_box']",89.0,68.0,99.0,52.0,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,11.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264552921,G. Knudsen,679284,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,48,,,,,shot_against,"['save', 'save_with_reflex']",1.0,48.0,,,,,,"['set_piece_attack', 'attack', 'free_kick']",13.0,12.0,0.0,37.0,99.0,52.0,OB U19,0.0
2264552923,G. Knudsen,679284,Vejle U19,5605874,R. Koch Groth Pedersen,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,56,,,,,pass,"['forward_pass', 'short_or_medium_pass']",5.0,51.0,12.0,44.0,,,,[],7.0,0.0,5.0,51.0,72.0,21.0,Vejle U19,
2264552924,R. Koch Groth Pedersen,849689,Vejle U19,5605874,M. Udengaard,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",51,58,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",12.0,44.0,23.0,7.0,,,,[],7.0,1.0,5.0,51.0,72.0,21.0,Vejle U19,
2264552926,M. Udengaard,679293,Vejle U19,5605874,B. Appiah,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,2,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",23.0,7.0,75.0,48.0,,,,[],7.0,2.0,5.0,51.0,72.0,21.0,Vejle U19,
2264552933,B. Appiah,772423,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,5,,,,,touch,['loss'],75.0,48.0,,,,,,[],7.0,3.0,5.0,51.0,72.0,21.0,Vejle U19,
2264553275,J. Askou,679238,OB U19,5605874,D. Amtrup,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,5,,,,,pass,"['head_pass', 'recovery', 'short_or_medium_pass']",26.0,62.0,26.0,48.0,,,,[],7.0,4.0,5.0,51.0,72.0,21.0,Vejle U19,
2264553276,D. Amtrup,764618,OB U19,5605874,R. Koch Groth Pedersen,False,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,7,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass']",26.0,48.0,49.0,57.0,,,,[],7.0,5.0,5.0,51.0,72.0,21.0,Vejle U19,
2264552934,R. Koch Groth Pedersen,849689,Vejle U19,5605874,J. Askou,False,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,9,,,,,interception,"['forward_pass', 'loss', 'pass', 'pass_to_final_third', 'short_or_medium_pass']",51.0,43.0,72.0,21.0,,,,[],7.0,6.0,5.0,51.0,72.0,21.0,Vejle U19,
2264553278,J. Askou,679238,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,11,,,,,touch,['carry'],28.0,79.0,,,43.0,77.0,,[],9.0,0.0,28.0,79.0,76.0,100.0,OB U19,
2264552937,A. Muhammad,966095,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,12,,,,,duel,"['defensive_duel', 'ground_duel']",58.0,33.0,,,,,,[],9.0,1.0,28.0,79.0,76.0,100.0,OB U19,
2264555953,,0,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,12,,,,,duel,"['ground_duel', 'offensive_duel']",42.0,67.0,,,,,,[],9.0,2.0,28.0,79.0,76.0,100.0,OB U19,
2264553279,J. Askou,679238,OB U19,5605874,N. Lassen,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,13,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",43.0,77.0,58.0,75.0,,,,[],9.0,3.0,28.0,79.0,76.0,100.0,OB U19,
2264553281,N. Lassen,739992,OB U19,5605874,H. Rasmussen,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,16,,,,,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",58.0,75.0,80.0,95.0,,,,[],9.0,4.0,28.0,79.0,76.0,100.0,OB U19,
2264553287,H. Rasmussen,766317,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,17,,,,,touch,['carry'],80.0,95.0,,,79.0,77.0,,[],9.0,5.0,28.0,79.0,76.0,100.0,OB U19,
2264552942,R. Koch Groth Pedersen,849689,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,21,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel']",21.0,23.0,,,,,,[],9.0,6.0,28.0,79.0,76.0,100.0,OB U19,
2264553290,H. Rasmussen,766317,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,22,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",79.0,77.0,,,,,,[],9.0,7.0,28.0,79.0,76.0,100.0,OB U19,
2264553291,,0,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,25,,,,,game_interruption,['ball_out'],76.0,100.0,,,,,,[],9.0,8.0,28.0,79.0,76.0,100.0,OB U19,
2264553293,M. McCoy,624752,OB U19,5605874,R. Koch Groth Pedersen,False,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,40,,,,,throw_in,['loss'],77.0,100.0,88.0,75.0,,,,['throw_in'],1.0,0.0,77.0,100.0,88.0,75.0,OB U19,
2264552945,R. Koch Groth Pedersen,849689,Vejle U19,5605874,S. Ravn,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,41,,,,,interception,"['forward_pass', 'head_pass', 'pass', 'short_or_medium_pass']",12.0,25.0,18.0,26.0,,,,['transition_low'],2.0,0.0,12.0,25.0,56.0,34.0,Vejle U19,
2264552946,S. Ravn,750681,Vejle U19,5605874,D. Amtrup,False,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,44,,,,,pass,"['forward_pass', 'long_pass', 'loss']",18.0,26.0,56.0,34.0,,,,['transition_low'],2.0,1.0,12.0,25.0,56.0,34.0,Vejle U19,
2264553294,D. Amtrup,764618,OB U19,5605874,T. Elnegaard,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,47,,,,,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",44.0,66.0,21.0,65.0,,,,['transition_medium'],8.0,0.0,44.0,66.0,48.0,46.0,OB U19,
2264553295,T. Elnegaard,797369,OB U19,5605874,N. Juul-Sandberg,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",52,59,,,,,pass,"['forward_pass', 'short_or_medium_pass']",21.0,65.0,32.0,78.0,,,,['transition_medium'],8.0,1.0,44.0,66.0,48.0,46.0,OB U19,
2264553296,N. Juul-Sandberg,685762,OB U19,5605874,T. Elnegaard,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,4,,,,,pass,"['back_pass', 'short_or_medium_pass']",32.0,78.0,21.0,62.0,,,,['transition_medium'],8.0,2.0,44.0,66.0,48.0,46.0,OB U19,
2264553297,T. Elnegaard,797369,OB U19,5605874,N. Juul-Sandberg,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,8,,,,,pass,['short_or_medium_pass'],21.0,62.0,27.0,75.0,,,,['transition_medium'],8.0,3.0,44.0,66.0,48.0,46.0,OB U19,
2264553298,N. Juul-Sandberg,685762,OB U19,5605874,J. Askou,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,11,,,,,pass,['short_or_medium_pass'],27.0,75.0,24.0,70.0,,,,['transition_medium'],8.0,4.0,44.0,66.0,48.0,46.0,OB U19,
2264553299,J. Askou,679238,OB U19,5605874,T. Elnegaard,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,12,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",24.0,70.0,17.0,46.0,,,,['transition_medium'],8.0,5.0,44.0,66.0,48.0,46.0,OB U19,
2264553300,T. Elnegaard,797369,OB U19,5605874,V. Friis,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,14,,,,,pass,"['forward_pass', 'long_pass', 'progressive_pass']",17.0,46.0,48.0,46.0,,,,['transition_medium'],8.0,6.0,44.0,66.0,48.0,46.0,OB U19,
2264553301,V. Friis,743525,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,17,,,,,duel,"['aerial_duel', 'loss']",48.0,46.0,,,,,,['transition_medium'],8.0,7.0,44.0,66.0,48.0,46.0,OB U19,
2264552954,A. Sønderskov,638043,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,17,,,,,duel,"['aerial_duel', 'recovery']",52.0,54.0,,,,,,['attack'],16.0,0.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264553302,D. Amtrup,764618,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,19,,,,,duel,"['defensive_duel', 'ground_duel']",33.0,35.0,,,,,,['attack'],16.0,1.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552955,B. Appiah,772423,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,19,,,,,duel,"['ground_duel', 'offensive_duel', 'carry']",67.0,65.0,,,63.0,87.0,,['attack'],16.0,2.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552958,B. Appiah,772423,Vejle U19,5605874,A. Sønderskov,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,24,,,,,pass,"['back_pass', 'short_or_medium_pass']",63.0,87.0,39.0,70.0,,,,['attack'],16.0,3.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552964,A. Sønderskov,638043,Vejle U19,5605874,A. Klaster,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,27,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",39.0,70.0,39.0,43.0,,,,['attack'],16.0,4.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552965,A. Klaster,765985,Vejle U19,5605874,M. Udengaard,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,31,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",39.0,43.0,60.0,9.0,,,,['attack'],16.0,5.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552967,M. Udengaard,679293,Vejle U19,5605874,A. Klaster,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,35,,,,,pass,"['back_pass', 'short_or_medium_pass']",60.0,9.0,43.0,33.0,,,,['attack'],16.0,6.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552968,A. Klaster,765985,Vejle U19,5605874,A. Sønderskov,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,40,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",43.0,33.0,45.0,56.0,,,,['attack'],16.0,7.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552969,A. Sønderskov,638043,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,42,,,,,touch,['carry'],45.0,56.0,,,53.0,58.0,,['attack'],16.0,8.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552970,A. Sønderskov,638043,Vejle U19,5605874,A. Tomaselli,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,43,,,,,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",53.0,58.0,81.0,88.0,,,,['attack'],16.0,9.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552971,A. Tomaselli,738642,Vejle U19,5605874,L. Flø Borregaard,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,45,,,,,pass,"['lateral_pass', 'progressive_pass', 'short_or_medium_pass']",81.0,88.0,81.0,65.0,,,,['attack'],16.0,10.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552973,L. Flø Borregaard,624657,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,47,,,,,touch,['carry'],81.0,65.0,,,87.0,72.0,,['attack'],16.0,11.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552974,L. Flø Borregaard,624657,Vejle U19,5605874,A. Tomaselli,True,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,49,,,,,pass,"['lateral_pass', 'short_or_medium_pass', 'touch_in_box']",87.0,72.0,94.0,86.0,,,,['attack'],16.0,12.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264552981,A. Tomaselli,738642,Vejle U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,51,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",94.0,86.0,,,,,,['attack'],16.0,13.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
2264553304,V. Friis,743525,OB U19,5605874,,,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",53,51,,,,,duel,"['defensive_duel', 'ground_duel']",6.0,14.0,,,,,,['attack'],16.0,14.0,52.0,54.0,100.0,84.0,Vejle U19,0.0
