player.name,team.name,label,date,location.x,location.y,minute,shot.xg
M. Søfeldt Nielsen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",93.0,49.0,82,0.1377
A. Cehobasic,Horsens U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",84.0,71.0,86,0.02201
E. Hansborg-Sørensen,OB U19,"OB U19 - Horsens U19, 2 - 0","March 2, 2024 at 12:30:00 PM GMT+1",87.0,64.0,92,0.08325
S. Johannesen,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",84.0,50.0,2,0.1005
B. Konteh Krubally,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",96.0,50.0,9,0.421
S. Johannesen,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",90.0,56.0,13,0.3597
S. Lodberg,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",93.0,67.0,15,0.1466
Alamara Djabi,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",86.0,50.0,15,0.04156
Alamara Djabi,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",87.0,49.0,15,0.1794
J. Beluli,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",93.0,50.0,17,0.4451
J. Lindekilde,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",87.0,30.0,18,0.07105
J. Beluli,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",83.0,30.0,24,0.02943
J. Beluli,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",73.0,66.0,27,0.0005756
A. Cehobasic,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",92.0,70.0,31,0.1089
J. Beluli,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",85.0,36.0,34,0.05519
S. Iheanacho,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",88.0,63.0,35,0.186
V. Byskov,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",82.0,27.0,35,0.01859
V. Byskov,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",97.0,36.0,44,0.05244
S. Johannesen,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",95.0,53.0,45,0.4211
J. Beluli,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",91.0,42.0,46,0.7011
J. Lindekilde,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",83.0,48.0,48,0.03441
O. Bjørnskov,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",86.0,72.0,58,0.01628
A. Cehobasic,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",88.0,54.0,63,0.1699
L. Risager Kristensen,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",86.0,59.0,64,0.0158
M. Frederiksen,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",78.0,45.0,66,0.01213
S. Johannesen,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",82.0,35.0,73,0.04481
G. Bjerge,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",93.0,50.0,74,0.2601
S. Evjen-Brostrøm,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",90.0,44.0,77,0.3235
J. Lindekilde,Midtjylland U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",93.0,32.0,78,0.04236
A. Cehobasic,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",80.0,34.0,79,0.03577
J. Beluli,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",85.0,43.0,80,0.03406
E. Rosenberg,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",76.0,44.0,80,0.05655
Z. Hussein,Horsens U19,"Horsens U19 - Midtjylland U19, 1 - 2","March 10, 2024 at 12:30:00 PM GMT+1",80.0,23.0,85,0.006884
A. Asmussen,Horsens U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",86.0,59.0,3,0.04336
O. Kouassi,Horsens U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",69.0,57.0,10,0.01339
V. Mølgaard Eskildsen,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",89.0,65.0,13,0.1039
A. Nehme,Horsens U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",89.0,44.0,25,0.1107
W. Steindorsson,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",89.0,69.0,29,0.05924
M. Kaarsbo,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",89.0,42.0,36,0.5332
M. Dosso,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",78.0,39.0,37,0.03296
V. Lykke,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",92.0,68.0,39,0.03978
M. Kaarsbo,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",72.0,55.0,39,0.04071
N. Bosselmann,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",93.0,50.0,50,0.1468
M. Dosso,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",82.0,50.0,57,0.03735
E. Chambo,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",90.0,44.0,64,0.2437
M. Dosso,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",90.0,36.0,65,0.1346
A. Nehme,Horsens U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",74.0,38.0,70,0.07395
M. Dosso,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",90.0,47.0,81,0.3063
V. Mølgaard Eskildsen,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",90.0,55.0,82,0.1085
E. Chambo,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",79.0,49.0,82,0.04721
W. Steindorsson,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",80.0,67.0,85,0.03286
E. Chambo,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",85.0,45.0,87,0.07311
E. Chambo,Lyngby U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",87.0,58.0,89,0.2308
O. Jarju,Horsens U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",93.0,48.0,90,0.5618
A. Nehme,Horsens U19,"Horsens U19 - Lyngby U19, 2 - 2","April 6, 2024 at 12:30:00 PM GMT+2",78.0,53.0,94,0.001667
N. Vestergaard,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",88.0,57.0,8,0.2224
J. Kirkel,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",91.0,69.0,8,0.08563
H. Toftegaard,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",91.0,47.0,9,0.06966
S. Gindeberg,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",93.0,59.0,10,0.1096
L. Flø Borregaard,Vejle U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",80.0,39.0,15,0.04083
J. Beluli,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",90.0,50.0,18,0.76
T. Laursen,Vejle U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",90.0,40.0,19,0.1322
A. Nehme,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",95.0,33.0,25,0.05264
F. Flaskager,Vejle U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",83.0,49.0,26,0.2017
O. Amby,Vejle U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",76.0,44.0,28,0.01355
T. Laursen,Vejle U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",86.0,36.0,36,0.08934
M. Tamim,Vejle U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",93.0,47.0,37,0.6648
A. Nehme,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",87.0,43.0,39,0.1368
T. Eskildsen,Vejle U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",90.0,59.0,43,0.09815
A. Sønderskov,Vejle U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",96.0,47.0,46,0.7206
A. Nehme,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",89.0,35.0,52,0.004727
O. Bjørnskov,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",81.0,54.0,62,0.02233
A. Cehobasic,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",92.0,45.0,64,0.1584
J. Beluli,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",68.0,32.0,69,0.07286
F. Flaskager,Vejle U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",92.0,52.0,71,0.06943
A. Nehme,Horsens U19,"Horsens U19 - Vejle U19, 1 - 3","August 19, 2023 at 12:30:00 PM GMT+2",86.0,31.0,72,0.07762
